1,0,34412,37696,36441,18570,34845,58334,0
2,1000,34334,37911,36405,23079,25968,62080,0
3,2000,34245,38067,36451,29234,17774,63015,0
4,3000,34156,38155,36587,36375,11212,60963,0
5,4000,34076,38202,36788,43880,6921,56030,0
6,5000,34012,38186,37028,51053,5140,48844,0
7,6000,33974,38074,37278,57100,6144,40118,0
8,7000,33954,37887,37509,61301,10008,30682,0
9,8000,33949,37656,37704,63577,16045,21370,0
10,9000,33978,37401,37832,63515,23840,13145,0
11,10000,34036,37157,37899,61078,32543,6960,0
12,11000,34114,36944,37934,56552,41398,3259,0
13,12000,34203,36792,37887,50403,49553,2359,0
14,13000,34291,36707,37751,43285,56078,4421,0
15,14000,34371,36658,37551,35814,60331,9351,0
16,15000,34434,36671,37313,28673,62114,16495,0
17,16000,34471,36781,37065,22641,61137,25173,0
18,17000,34491,36967,36833,18438,57304,34579,0
19,18000,34497,37197,36638,16140,51306,43878,0
20,19000,34470,37451,36509,16167,43539,52116,0
21,20000,34412,37696,36441,18574,34839,58336,0
22,21000,34334,37911,36405,23084,25963,62080,0
23,22000,34245,38067,36451,29239,17770,63013,0
24,23000,34156,38155,36587,36380,11209,60958,0
25,24000,34075,38202,36789,43885,6921,56024,0
26,25000,34012,38186,37028,51057,5141,48838,0
27,26000,33974,38074,37278,57102,6147,40112,0
28,27000,33954,37887,37509,61302,10013,30675,0
29,28000,33949,37655,37704,63576,16050,21365,0
30,29000,33978,37401,37832,63513,23846,13141,0
31,30000,34036,37157,37898,61074,32549,6959,0
32,31000,34114,36944,37934,56548,41404,3258,0
33,32000,34203,36791,37887,50398,49557,2360,0
34,33000,34291,36707,37750,43280,56080,4426,0
35,34000,34371,36658,37550,35809,60332,9357,0
36,35000,34434,36671,37313,28669,62113,16501,0
37,36000,34471,36781,37064,22639,61134,25180,0
38,37000,34491,36967,36833,18437,57299,34586,0
39,38000,34497,37197,36638,16140,51300,43883,0
40,39000,34470,37451,36509,16170,43533,52119,0
41,40000,34412,37696,36441,18579,34832,58337,0
42,41000,34334,37911,36405,23092,25957,62076,0
43,42000,34245,38067,36452,29245,17765,63011,0
44,43000,34156,38155,36588,36386,11207,60954,0
45,44000,34075,38202,36789,43889,6921,56019,0
46,45000,34012,38186,37028,51061,5143,48831,0
47,46000,33974,38074,37278,57104,6150,40105,0
48,47000,33954,37887,37509,61303,10018,30669,0
49,48000,33949,37655,37704,63575,16056,21360,0
50,49000,33978,37401,37832,63511,23852,13137,0
51,50000,34036,37157,37898,61070,32555,6958,0
52,51000,34114,36944,37934,56555,41409,3243,0
53,52000,34203,36791,37887,50396,49561,2360,0
54,53000,34291,36707,37750,43270,56083,4436,0
55,54000,34371,36658,37550,35804,60333,9363,0
56,55000,34434,36671,37313,28668,62112,16503,0
57,56000,34471,36781,37064,22636,61131,25186,0
58,57000,34491,36967,36833,18435,57295,34593,0
59,58000,34497,37197,36638,16140,51295,43889,0
60,59000,34470,37451,36509,16175,43527,52119,0
61,60000,34412,37696,36441,18582,34826,58339,0
62,61000,34334,37911,36405,23089,25952,62085,0
63,62000,34245,38067,36452,29250,17761,63009,0
64,63000,34156,38155,36588,36394,11205,60946,0
65,64000,34075,38202,36789,43894,6921,56012,0
66,65000,34012,38186,37028,51064,5144,48826,0
67,66000,33974,38074,37278,57106,6154,40099,0
68,67000,33954,37886,37510,61305,10023,30662,0
69,68000,33949,37655,37704,63575,16062,21354,0
70,69000,33978,37401,37832,63506,23858,13137,0
71,70000,34036,37157,37898,61066,32561,6957,0
72,71000,34114,36944,37934,56553,41414,3241,0
73,72000,34203,36791,37886,50389,49565,2363,0
74,73000,34291,36707,37750,43265,56085,4441,0
75,74000,34371,36658,37550,35799,60333,9369,0
76,75000,34434,36671,37313,28663,62111,16510,0
77,76000,34471,36781,37064,22634,61128,25193,0
