1,0,62165,64261,39982,18241,24869,50865,0
2,1000,61546,64605,40076,24021,17685,51235,0
3,2000,60937,64791,40311,30617,12087,49442,0
4,3000,60394,64894,40644,37464,8566,45631,0
5,4000,59981,64821,41035,43916,7346,40252,0
6,5000,59741,64525,41433,49213,8644,33877,0
7,6000,59619,64059,41797,52771,12467,27082,0
8,7000,59618,63495,42092,54506,18196,20476,0
9,8000,59855,62893,42276,54101,25359,14777,0
10,9000,60286,62327,42369,51497,33219,10673,0
11,10000,60835,61845,42414,47124,41093,8314,0
12,11000,61449,61522,42315,41343,48206,8007,0
13,12000,62048,61354,42077,34785,53726,9829,0
14,13000,62580,61238,41748,28001,57178,13635,0
15,14000,62972,61297,41364,21618,58380,18961,0
16,15000,63189,61587,40971,16359,57120,25266,0
17,16000,63323,62045,40611,12811,53355,32002,0
18,17000,63354,62599,40316,11040,47702,38579,0
19,18000,63134,63198,40132,11375,40604,44292,0
20,19000,62710,63767,40037,13915,32765,48443,0
21,20000,62164,64261,39982,18250,24859,50865,0
22,21000,61545,64605,40076,24031,17678,51232,0
23,22000,60936,64791,40312,30627,12083,49436,0
24,23000,60393,64894,40645,37473,8565,45623,0
25,24000,59981,64821,41035,43923,7349,40242,0
26,25000,59740,64524,41434,49217,8650,33867,0
27,26000,59619,64058,41797,52773,12475,27073,0
28,27000,59619,63494,42092,54504,18207,20468,0
29,28000,59856,62892,42276,54097,25370,14772,0
30,29000,60287,62327,42369,51490,33229,10670,0
31,30000,60836,61844,42414,47116,41102,8315,0
32,31000,61450,61522,42314,41334,48212,8010,0
33,32000,62049,61354,42077,34776,53730,9834,0
34,33000,62581,61238,41747,27993,57179,13643,0
35,34000,62973,61298,41363,21612,58378,18970,0
36,35000,63190,61587,40971,16355,57114,25275,0
37,36000,63324,62046,40610,12809,53348,32011,0
38,37000,63354,62600,40315,11041,47692,38587,0
39,38000,63133,63199,40132,11379,40593,44298,0
40,39000,62709,63767,40037,13921,32754,48446,0
41,40000,62163,64262,39982,18258,24849,50865,0
42,41000,61545,64606,40076,24040,17670,51228,0
43,42000,60936,64791,40312,30637,12078,49430,0
44,43000,60393,64894,40645,37482,8563,45614,0
45,44000,59981,64821,41036,43930,7351,40233,0
46,45000,59741,64523,41434,49221,8657,33858,0
47,46000,59619,64057,41798,52775,12484,27064,0
48,47000,59619,63493,42093,54502,18217,20461,0
49,48000,59856,62892,42276,54092,25381,14767,0
50,49000,60288,62326,42369,51484,33240,10668,0
51,50000,60836,61844,42414,47108,41112,8315,0
52,51000,61450,61522,42314,41325,48219,8013,0
53,52000,62049,61354,42076,34767,53733,9840,0
54,53000,62581,61238,41747,27984,57181,13650,0
55,54000,62973,61298,41363,21605,58375,18979,0
56,55000,63190,61588,40970,16350,57109,25284,0
57,56000,63324,62046,40610,12807,53339,32020,0
58,57000,63354,62601,40315,11042,47682,38594,0
59,58000,63132,63200,40132,11383,40582,44303,0
60,59000,62708,63768,40037,13927,32743,48449,0
61,60000,62162,64262,39982,18267,24839,50865,0
62,61000,61544,64606,40077,24050,17663,51225,0
63,62000,60935,64791,40313,30646,12074,49424,0
64,63000,60392,64894,40646,37491,8563,45606,0
65,64000,59981,64820,41036,43937,7354,40224,0
66,65000,59741,64523,41435,49225,8663,33848,0
67,66000,59619,64056,41798,52776,12492,27055,0
68,67000,59619,63493,42093,54501,18228,20454,0
69,68000,59857,62891,42276,54088,25392,14762,0
70,69000,60289,62326,42369,51477,33250,10666,0
71,70000,60837,61843,42414,47099,41121,8316,0
72,71000,61451,61522,42314,41316,48226,8016,0
73,72000,62050,61354,42076,34758,53737,9846,0
74,73000,62582,61238,41746,27976,57182,13657,0
75,74000,62974,61299,41362,21598,58373,18987,0
76,75000,63190,61588,40970,16346,57103,25294,0
77,76000,63324,62047,40610,12805,53332,32028,0
78,77000,63354,62602,40315,11043,47672,38602,0
79,78000,63132,63200,40132,11387,40571,44309,0
80,79000,62708,63769,40036,13934,32732,48452,0
81,80000,62161,64262,39983,18275,24830,50865,0
82,81000,61543,64606,40077,24059,17656,51222,0
83,82000,60934,64791,40313,30656,12070,49418,0
84,83000,60391,64894,40646,37500,8561,45599,0
85,84000,59980,64820,41037,43944,7357,40215,0
86,85000,59741,64522,41435,49230,8669,33839,0
87,86000,59619,64055,41798,52778,12501,27046,0
88,87000,59620,63492,42093,54499,18238,20447,0
89,88000,59858,62890,42276,54083,25403,14757,0
90,89000,60290,62325,42369,51470,33260,10663,0
91,90000,60838,61843,42414,47091,41129,8317,0
92,91000,61452,61521,42313,41307,48233,8020,0
93,92000,62051,61353,42076,34749,53741,9851,0
94,93000,62582,61238,41746,27968,57183,13665,0
95,94000,62974,61299,41361,21592,58371,18996,0
96,95000,63190,61589,40969,16341,57097,25303,0
97,96000,63324,62048,40609,12803,53324,32037,0
98,97000,63353,62602,40315,11044,47662,38609,0
99,98000,63131,63201,40132,11391,40560,44314,0
100,99000,62707,63769,40037,13943,32721,48452,0
101,100000,62160,64263,39983,18283,24820,50865,0
102,101000,61542,64606,40078,24069,17649,51219,0
103,102000,60933,64791,40314,30665,12066,49412,0
104,103000,60391,64893,40647,37508,8560,45591,0
105,104000,59980,64819,41037,43950,7360,40206,0
106,105000,59741,64521,41436,49233,8676,33830,0
107,106000,59619,64055,41799,52779,12509,27037,0
108,107000,59620,63491,42093,54497,18248,20439,0
109,108000,59858,62889,42276,54079,25413,14753,0
110,109000,60290,62324,42369,51464,33271,10661,0
111,110000,60839,61843,42414,47083,41139,8317,0
112,111000,61453,61521,42313,41298,48239,8023,0
113,112000,62052,61353,42075,34740,53745,9857,0
114,113000,62583,61238,41745,27960,57184,13672,0
115,114000,62974,61299,41361,21585,58368,19004,0
116,115000,63191,61590,40969,16337,57092,25312,0
117,116000,63325,62048,40609,12801,53316,32046,0
118,117000,63353,62603,40314,11045,47652,38617,0
119,118000,63131,63202,40132,11395,40550,44319,0
120,119000,62706,63770,40036,13949,32711,48455,0
121,120000,62160,64263,39983,18292,24810,50865,0
122,121000,61541,64606,40078,24078,17641,51215,0
123,122000,60933,64791,40314,30675,12062,49406,0
124,123000,60390,64893,40647,37517,8560,45583,0
125,124000,59980,64819,41038,43957,7363,40196,0
126,125000,59741,64521,41436,49237,8682,33820,0
127,126000,59619,64054,41799,52781,12517,27029,0
128,127000,59621,63490,42093,54496,18259,20432,0
129,128000,59859,62889,42277,54075,25424,14748,0
130,129000,60291,62324,42369,51457,33281,10659,0
131,130000,60840,61842,42414,47074,41147,8318,0
132,131000,61454,61521,42313,41290,48246,8026,0
133,132000,62052,61353,42075,34731,53748,9863,0
134,133000,62583,61238,41745,27952,57184,13680,0
135,134000,62975,61300,41360,21578,58366,19013,0
136,135000,63191,61590,40968,16333,57086,25321,0
137,136000,63325,62049,40608,12799,53308,32054,0
138,137000,63353,62604,40314,11046,47642,38624,0
139,138000,63130,63203,40131,11399,40539,44324,0
140,139000,62705,63771,40036,13956,32700,48457,0
141,140000,62159,64264,39983,18300,24801,50865,0
142,141000,61540,64607,40078,24088,17634,51212,0
143,142000,60932,64791,40314,30684,12058,49400,0
144,143000,60390,64893,40648,37525,8559,45575,0
145,144000,59980,64818,41039,43964,7366,40187,0
146,145000,59741,64520,41437,49241,8688,33811,0
147,146000,59619,64053,41800,52782,12526,27020,0
148,147000,59621,63489,42094,54494,18269,20426,0
149,148000,59860,62888,42277,54070,25434,14743,0
150,149000,60292,62323,42369,51451,33291,10657,0
151,150000,60841,61842,42413,47066,41156,8319,0
152,151000,61454,61521,42312,41281,48252,8029,0
153,152000,62053,61353,42074,34722,53752,9868,0
154,153000,62584,61238,41744,27944,57185,13687,0
155,154000,62975,61300,41360,21572,58363,19021,0
156,155000,63191,61591,40968,16329,57080,25330,0
157,156000,63325,62050,40608,12797,53300,32063,0
158,157000,63353,62605,40314,11047,47632,38631,0
159,158000,63130,63203,40131,11403,40528,44329,0
160,159000,62705,63771,40036,13963,32689,48460,0
161,160000,62158,64264,39983,18309,24792,50864,0
162,161000,61540,64607,40079,24097,17628,51209,0
163,162000,60931,64791,40315,30694,12055,49394,0
164,163000,60389,64893,40649,37534,8559,45567,0
165,164000,59980,64818,41039,43970,7369,40178,0
166,165000,59741,64519,41437,49245,8695,33802,0
