1,0,53917,510,43872,28416,33034,4090,1332,2981,49,297,2333,42600
2,250,51888,154,46258,28797,33119,4090,1332,2981,49,297,2333,40865
3,500,49742,0,48561,29153,33251,4090,1332,2981,49,297,2333,39080
4,750,47490,47,50766,29483,33428,4090,1332,2981,49,297,2333,37258
5,1000,45148,296,52860,29783,33650,4090,1332,2981,49,297,2333,35409
6,1250,42730,745,54831,30053,33914,4090,1332,2981,49,297,2333,33544
7,1500,40250,1391,56665,30290,34219,4090,1332,2981,49,297,2333,31675
8,1750,37724,2231,58352,30493,34563,4090,1332,2981,49,297,2333,29815
9,2000,35167,3259,59882,30661,34945,4090,1332,2981,49,297,2333,27973
10,2250,32595,4469,61244,30793,35362,4090,1332,2981,49,297,2333,26161
11,2500,30025,5854,62431,30888,35811,4090,1332,2981,49,297,2333,24392
12,2750,27472,7405,63434,30945,36289,4090,1332,2981,49,297,2333,22675
13,3000,24951,9112,64249,30964,36794,4090,1332,2981,49,297,2333,21021
14,3250,22478,10964,64870,30945,37323,4090,1332,2981,49,297,2333,19440
15,3500,20069,12952,65292,30888,37871,4090,1332,2981,49,297,2333,17943
16,3750,17738,15061,65514,30793,38437,4090,1332,2981,49,297,2333,16537
17,4000,15500,17279,65535,30661,39015,4090,1332,2981,49,297,2333,15233
18,4250,13368,19593,65353,30493,39604,4090,1332,2981,49,297,2333,14038
19,4500,11356,21989,64970,30290,40199,4090,1332,2981,49,297,2333,12959
20,4750,9476,24450,64389,30053,40796,4090,1332,2981,49,297,2333,12004
21,5000,7739,26963,63613,29783,41392,4090,1332,2981,49,297,2333,11177
22,5250,6157,29512,62646,29483,41983,4090,1332,2981,49,297,2333,10485
23,5500,4738,32081,61496,29153,42565,4090,1332,2981,49,297,2333,9930
24,5750,3493,34654,60168,28797,43135,4090,1332,2981,49,297,2333,9518
25,6000,2428,37215,58671,28415,43690,4090,1332,2981,49,297,2333,9250
26,6250,1550,39749,57015,28012,44226,4090,1332,2981,49,297,2333,9128
27,6500,865,42240,55209,27588,44739,4090,1332,2981,49,297,2333,9153
28,6750,376,44672,53265,27147,45227,4090,1332,2981,49,297,2333,9324
29,7000,87,47032,51194,26692,45686,4090,1332,2981,49,297,2333,9641
30,7250,0,49303,49010,26224,46113,4090,1332,2981,49,297,2333,10101
31,7500,114,51472,46726,25748,46507,4090,1332,2981,49,297,2333,10703
32,7750,430,53526,44355,25266,46864,4090,1332,2981,49,297,2333,11441
33,8000,945,55452,41913,24781,47183,4090,1332,2981,49,297,2333,12312
34,8250,1656,57238,39415,24296,47461,4090,1332,2981,49,297,2333,13309
35,8500,2559,58873,36876,23814,47696,4090,1332,2981,49,297,2333,14428
36,8750,3649,60347,34311,23338,47888,4090,1332,2981,49,297,2333,15661
37,9000,4918,61651,31737,22871,48035,4090,1332,2981,49,297,2333,17000
38,9250,6358,62778,29170,22415,48136,4090,1332,2981,49,297,2333,18438
39,9500,7962,63719,26624,21974,48190,4090,1332,2981,49,297,2333,19964
40,9750,9718,64469,24116,21551,48198,4090,1332,2981,49,297,2333,21571
41,10000,11617,65024,21662,21147,48159,4090,1332,2981,49,297,2333,23248
42,10250,13646,65380,19276,20766,48073,4090,1332,2981,49,297,2333,24984
43,10500,15792,65535,16973,20410,47941,4090,1332,2981,49,297,2333,26769
44,10750,18044,65487,14768,20081,47764,4090,1332,2981,49,297,2333,28592
45,11000,20386,65239,12674,19780,47542,4090,1332,2981,49,297,2333,30442
46,11250,22805,64789,10703,19511,47278,4090,1332,2981,49,297,2333,32307
47,11500,25284,64143,8869,19274,46972,4090,1332,2981,49,297,2333,34175
48,11750,27811,63303,7182,19071,46628,4090,1332,2981,49,297,2333,36036
49,12000,30367,62275,5652,18903,46246,4090,1332,2981,49,297,2333,37878
50,12250,32939,61065,4290,18771,45829,4090,1332,2981,49,297,2333,39689
51,12500,35509,59680,3103,18677,45380,4090,1332,2981,49,297,2333,41458
52,12750,38062,58129,2100,18620,44901,4090,1332,2981,49,297,2333,43175
53,13000,40583,56423,1285,18601,44396,4090,1332,2981,49,297,2333,44828
54,13250,43056,54570,664,18620,43868,4090,1332,2981,49,297,2333,46408
55,13500,45465,52583,242,18678,43319,4090,1332,2981,49,297,2333,47905
56,13750,47796,50473,20,18772,42754,4090,1332,2981,49,297,2333,49310
57,14000,50034,48255,0,18904,42175,4090,1332,2981,49,297,2333,50613
58,14250,52166,45941,181,19072,41586,4090,1332,2981,49,297,2333,51807
59,14500,54178,43546,564,19276,40992,4090,1332,2981,49,297,2333,52885
60,14750,56058,41084,1145,19513,40395,4090,1332,2981,49,297,2333,53840
61,15000,57795,38571,1921,19783,39799,4090,1332,2981,49,297,2333,54666
62,15250,59377,36022,2888,20083,39209,4090,1332,2981,49,297,2333,55358
63,15500,60796,33453,4038,20413,38626,4090,1332,2981,49,297,2333,55911
64,15750,62041,30880,5366,20769,38056,4090,1332,2981,49,297,2333,56323
65,16000,63106,28319,6863,21150,37502,4090,1332,2981,49,297,2333,56591
66,16250,63984,25785,8519,21554,36966,4090,1332,2981,49,297,2333,56713
67,16500,64669,23294,10325,21977,36454,4090,1332,2981,49,297,2333,56688
68,16750,65158,20862,12269,22418,35966,4090,1332,2981,49,297,2333,56516
69,17000,65447,18502,14340,22873,35507,4090,1332,2981,49,297,2333,56200
70,17250,65535,16231,16524,23340,35080,4090,1332,2981,49,297,2333,55739
71,17500,65420,14062,18808,23816,34686,4090,1332,2981,49,297,2333,55139
72,17750,65104,12008,21179,24298,34329,4090,1332,2981,49,297,2333,54401
73,18000,64589,10082,23621,24783,34011,4090,1332,2981,49,297,2333,53531
74,18250,63878,8296,26119,25268,33733,4090,1332,2981,49,297,2333,52534
75,18500,62975,6661,28658,25750,33497,4090,1332,2981,49,297,2333,51416
76,18750,61885,5187,31223,26226,33305,4090,1332,2981,49,297,2333,50184
77,19000,60616,3883,33797,26693,33158,4090,1332,2981,49,297,2333,48845
78,19250,59176,2756,36365,27148,33057,4090,1332,2981,49,297,2333,47409
79,19500,57572,1815,38910,27589,33003,4090,1332,2981,49,297,2333,45883
80,19750,55816,1065,41418,28012,32995,4090,1332,2981,49,297,2333,44277
81,20000,53917,510,43872,28416,33034,4090,1332,2981,49,297,2333,42601
82,20250,51888,154,46258,28797,33119,4090,1332,2981,49,297,2333,40865
83,20500,49742,0,48561,29153,33251,4090,1332,2981,49,297,2333,39081
84,20750,47490,47,50766,29483,33428,4090,1332,2981,49,297,2333,37258
85,21000,45148,296,52860,29783,33649,4090,1332,2981,49,297,2333,35409
86,21250,42730,745,54831,30053,33913,4090,1332,2981,49,297,2333,33544
87,21500,40250,1391,56665,30290,34219,4090,1332,2981,49,297,2333,31676
88,21750,37724,2231,58352,30493,34563,4090,1332,2981,49,297,2333,29815
89,22000,35167,3259,59882,30661,34945,4090,1332,2981,49,297,2333,27973
90,22250,32595,4469,61244,30793,35362,4090,1332,2981,49,297,2333,26162
91,22500,30025,5854,62431,30888,35811,4090,1332,2981,49,297,2333,24392
92,22750,27472,7405,63434,30945,36289,4090,1332,2981,49,297,2333,22675
93,23000,24951,9112,64249,30964,36794,4090,1332,2981,49,297,2333,21021
94,23250,22478,10964,64870,30945,37322,4090,1332,2981,49,297,2333,19440
95,23500,20069,12952,65292,30888,37871,4090,1332,2981,49,297,2333,17943
96,23750,17738,15061,65514,30793,38437,4090,1332,2981,49,297,2333,16538
97,24000,15500,17279,65535,30662,39015,4090,1332,2981,49,297,2333,15233
98,24250,13368,19593,65353,30494,39604,4090,1332,2981,49,297,2333,14038
99,24500,11356,21989,64970,30290,40199,4090,1332,2981,49,297,2333,12959
100,24750,9476,24450,64389,30053,40796,4090,1332,2981,49,297,2333,12004
101,25000,7739,26963,63613,29783,41392,4090,1332,2981,49,297,2333,11177
