1,0,14479,65460,18350,15459,40078,814,3566,3633,2728,393,658,34419
2,250,16671,65535,16085,13910,39889,814,3566,3633,2728,393,658,35041
3,500,18961,65407,13923,12485,39643,814,3566,3633,2728,393,658,35675
4,750,21338,65077,11878,11194,39342,814,3566,3633,2728,393,658,36317
5,1000,23784,64549,9961,10044,38988,814,3566,3633,2728,393,658,36963
6,1250,26286,63825,8185,9042,38582,814,3566,3633,2728,393,658,37608
7,1500,28828,62909,6560,8194,38128,814,3566,3633,2728,393,658,38249
8,1750,31394,61807,5097,7506,37628,814,3566,3633,2728,393,658,38882
9,2000,33969,60527,3805,6982,37086,814,3566,3633,2728,393,658,39502
10,2250,36536,59075,2691,6625,36504,814,3566,3633,2728,393,658,40107
11,2500,39080,57461,1762,6437,35886,814,3566,3633,2728,393,658,40692
12,2750,41585,55695,1025,6419,35236,814,3566,3633,2728,393,658,41254
13,3000,44035,53787,483,6573,34559,814,3566,3633,2728,393,658,41789
14,3250,46417,51750,141,6895,33857,814,3566,3633,2728,393,658,42295
15,3500,48714,49595,0,7386,33136,814,3566,3633,2728,393,658,42767
16,3750,50912,47337,60,8041,32400,814,3566,3633,2728,393,658,43203
17,4000,52999,44990,322,8856,31654,814,3566,3633,2728,393,658,43600
18,4250,54961,42566,785,9827,30902,814,3566,3633,2728,393,658,43956
19,4500,56787,40083,1444,10947,30148,814,3566,3633,2728,393,658,44269
20,4750,58464,37554,2297,12210,29398,814,3566,3633,2728,393,658,44536
21,5000,59983,34996,3337,13608,28656,814,3566,3633,2728,393,658,44756
22,5250,61334,32424,4559,15132,27926,814,3566,3633,2728,393,658,44929
23,5500,62509,29854,5955,16772,27214,814,3566,3633,2728,393,658,45051
24,5750,63500,27302,7516,18520,26523,814,3566,3633,2728,393,658,45124
25,6000,64302,24784,9233,20363,25858,814,3566,3633,2728,393,658,45146
26,6250,64910,22315,11095,22291,25223,814,3566,3633,2728,393,658,45118
27,6500,65319,19910,13090,24291,24621,814,3566,3633,2728,393,658,45038
28,6750,65528,17585,15207,26352,24057,814,3566,3633,2728,393,658,44909
29,7000,65535,15353,17432,28460,23534,814,3566,3633,2728,393,658,44731
30,7250,65339,13229,19752,30603,23055,814,3566,3633,2728,393,658,44504
31,7500,64943,11225,22152,32767,22623,814,3566,3633,2728,393,658,44231
32,7750,64349,9354,24617,34940,22241,814,3566,3633,2728,393,658,43913
33,8000,63560,7628,27133,37107,21911,814,3566,3633,2728,393,658,43551
34,8250,62580,6056,29683,39255,21635,814,3566,3633,2728,393,658,43149
35,8500,61418,4649,32252,41372,21415,814,3566,3633,2728,393,658,42708
36,8750,60078,3415,34825,43443,21252,814,3566,3633,2728,393,658,42232
37,9000,58570,2362,37385,45457,21148,814,3566,3633,2728,393,658,41723
38,9250,56903,1497,39916,47401,21102,814,3566,3633,2728,393,658,41184
39,9500,55088,825,42403,49262,21116,814,3566,3633,2728,393,658,40619
40,9750,53134,349,44831,51030,21189,814,3566,3633,2728,393,658,40032
41,10000,51055,74,47185,52694,21320,814,3566,3633,2728,393,658,39425
42,10250,48864,0,49449,54242,21509,814,3566,3633,2728,393,658,38802
43,10500,46573,127,51611,55667,21755,814,3566,3633,2728,393,658,38168
44,10750,44197,457,53656,56958,22055,814,3566,3633,2728,393,658,37527
45,11000,41750,985,55573,58109,22409,814,3566,3633,2728,393,658,36881
46,11250,39248,1709,57349,59111,22815,814,3566,3633,2728,393,658,36236
47,11500,36706,2625,58974,59959,23268,814,3566,3633,2728,393,658,35595
48,11750,34140,3727,60437,60648,23768,814,3566,3633,2728,393,658,34962
49,12000,31566,5007,61729,61172,24310,814,3566,3633,2728,393,658,34342
50,12250,28998,6459,62843,61530,24892,814,3566,3633,2728,393,658,33737
51,12500,26454,8073,63772,61718,25510,814,3566,3633,2728,393,658,33152
52,12750,23949,9840,64509,61736,26159,814,3566,3633,2728,393,658,32590
53,13000,21499,11747,65051,61584,26837,814,3566,3633,2728,393,658,32055
54,13250,19117,13784,65393,61262,27538,814,3566,3633,2728,393,658,31549
55,13500,16820,15939,65535,60772,28259,814,3566,3633,2728,393,658,31077
56,13750,14622,18197,65474,60118,28995,814,3566,3633,2728,393,658,30641
