1,0,8408,25952,63931,56058,39898,2541,997,3809,2742,2420,2409,10849
2,250,6762,28489,63040,54692,40507,2541,997,3809,2742,2420,2409,10102
3,500,5276,31052,61963,53185,41108,2541,997,3809,2742,2420,2409,9492
4,750,3960,33625,60706,51546,41698,2541,997,3809,2742,2420,2409,9023
5,1000,2822,36193,59277,49785,42274,2541,997,3809,2742,2420,2409,8696
6,1250,1868,38740,57684,47914,42831,2541,997,3809,2742,2420,2409,8515
7,1500,1105,41251,55937,45943,43367,2541,997,3809,2742,2420,2409,8480
8,1750,537,43709,54048,43885,43879,2541,997,3809,2742,2420,2409,8591
9,2000,168,46099,52027,41753,44362,2541,997,3809,2742,2420,2409,8849
10,2250,0,48408,49888,39559,44814,2541,997,3809,2742,2420,2409,9251
11,2500,33,50620,47643,37317,45232,2541,997,3809,2742,2420,2409,9795
12,2750,269,52721,45307,35042,45614,2541,997,3809,2742,2420,2409,10477
13,3000,705,54700,42893,32746,45957,2541,997,3809,2742,2420,2409,11293
14,3250,1338,56544,40416,30445,46259,2541,997,3809,2742,2420,2409,12239
15,3500,2165,58241,37893,28152,46518,2541,997,3809,2742,2420,2409,13308
16,3750,3181,59781,35338,25882,46733,2541,997,3809,2742,2420,2409,14494
17,4000,4380,61154,32767,23649,46903,2541,997,3809,2742,2420,2409,15790
18,4250,5753,62353,30196,21466,47025,2541,997,3809,2742,2420,2409,17187
19,4500,7293,63369,27641,19347,47101,2541,997,3809,2742,2420,2409,18677
20,4750,8990,64196,25118,17305,47128,2541,997,3809,2742,2420,2409,20250
21,5000,10834,64829,22641,15352,47107,2541,997,3809,2742,2420,2409,21898
22,5250,12813,65265,20227,13501,47038,2541,997,3809,2742,2420,2409,23609
23,5500,14914,65501,17891,11764,46922,2541,997,3809,2742,2420,2409,25374
24,5750,17126,65535,15646,10150,46758,2541,997,3809,2742,2420,2409,27180
25,6000,19435,65366,13507,8669,46549,2541,997,3809,2742,2420,2409,29018
26,6250,21825,64997,11486,7332,46296,2541,997,3809,2742,2420,2409,30876
27,6500,24283,64429,9597,6146,45999,2541,997,3809,2742,2420,2409,32742
28,6750,26794,63666,7850,5118,45661,2541,997,3809,2742,2420,2409,34605
29,7000,29341,62712,6258,4255,45285,2541,997,3809,2742,2420,2409,36454
30,7250,31909,61574,4828,3562,44871,2541,997,3809,2742,2420,2409,38276
31,7500,34483,60258,3571,3043,44423,2541,997,3809,2742,2420,2409,40061
32,7750,37046,58772,2494,2702,43944,2541,997,3809,2742,2420,2409,41798
33,8000,39582,57126,1603,2541,43437,2541,997,3809,2742,2420,2409,43475
34,8250,42077,55330,905,2560,42904,2541,997,3809,2742,2420,2409,45083
35,8500,44514,53395,403,2759,42349,2541,997,3809,2742,2420,2409,46612
36,8750,46879,51333,101,3138,41776,2541,997,3809,2742,2420,2409,48053
37,9000,49156,49156,0,3693,41188,2541,997,3809,2742,2420,2409,49396
38,9250,51333,46879,101,4422,40588,2541,997,3809,2742,2420,2409,50632
39,9500,53395,44514,403,5320,39980,2541,997,3809,2742,2420,2409,51756
40,9750,55330,42077,905,6381,39369,2541,997,3809,2742,2420,2409,52759
41,10000,57126,39582,1603,7598,38757,2541,997,3809,2742,2420,2409,53636
42,10250,58772,37046,2494,8965,38149,2541,997,3809,2742,2420,2409,54380
43,10500,60258,34483,3571,10473,37548,2541,997,3809,2742,2420,2409,54989
44,10750,61574,31909,4828,12112,36958,2541,997,3809,2742,2420,2409,55457
45,11000,62712,29341,6258,13873,36383,2541,997,3809,2742,2420,2409,55782
46,11250,63666,26794,7850,15744,35826,2541,997,3809,2742,2420,2409,55961
47,11500,64429,24283,9597,17714,35290,2541,997,3809,2742,2420,2409,55995
48,11750,64997,21825,11486,19772,34780,2541,997,3809,2742,2420,2409,55882
49,12000,65366,19435,13507,21903,34297,2541,997,3809,2742,2420,2409,55624
50,12250,65535,17126,15646,24095,33846,2541,997,3809,2742,2420,2409,55222
51,12500,65501,14914,17891,26335,33428,2541,997,3809,2742,2420,2409,54678
52,12750,65265,12813,20227,28608,33047,2541,997,3809,2742,2420,2409,53996
53,13000,64829,10834,22641,30902,32704,2541,997,3809,2742,2420,2409,53179
54,13250,64196,8990,25118,33201,32403,2541,997,3809,2742,2420,2409,52234
55,13500,63369,7293,27641,35491,32144,2541,997,3809,2742,2420,2409,51166
56,13750,62353,5753,30196,37759,31929,2541,997,3809,2742,2420,2409,49981
57,14000,61154,4380,32767,39990,31760,2541,997,3809,2742,2420,2409,48687
58,14250,59781,3181,35338,42171,31637,2541,997,3809,2742,2420,2409,47291
59,14500,58241,2165,37893,44289,31562,2541,997,3809,2742,2420,2409,45803
60,14750,56544,1338,40416,46329,31534,2541,997,3809,2742,2420,2409,44231
61,15000,54700,705,42893,48280,31555,2541,997,3809,2742,2420,2409,42585
62,15250,52721,269,45307,50130,31624,2541,997,3809,2742,2420,2409,40876
63,15500,50620,33,47643,51867,31740,2541,997,3809,2742,2420,2409,39113
