1,0,65447,18502,14340,25185,38920,3688,1370,2146,3986,2322,296,34030
2,250,65535,16231,16524,25470,38724,3688,1370,2146,3986,2322,296,33948
3,500,65420,14062,18808,25760,38544,3688,1370,2146,3986,2322,296,33840
4,750,65104,12008,21179,26054,38381,3688,1370,2146,3986,2322,296,33708
5,1000,64589,10082,23621,26350,38235,3688,1370,2146,3986,2322,296,33552
6,1250,63878,8296,26119,26645,38108,3688,1370,2146,3986,2322,296,33374
7,1500,62975,6661,28658,26939,38000,3688,1370,2146,3986,2322,296,33173
8,1750,61885,5187,31223,27229,37912,3688,1370,2146,3986,2322,296,32953
9,2000,60616,3883,33797,27514,37845,3688,1370,2146,3986,2322,296,32713
10,2250,59176,2756,36365,27792,37798,3688,1370,2146,3986,2322,296,32456
11,2500,57572,1815,38910,28061,37773,3688,1370,2146,3986,2322,296,32183
12,2750,55816,1065,41418,28319,37769,3688,1370,2146,3986,2322,296,31895
13,3000,53917,510,43872,28565,37787,3688,1370,2146,3986,2322,296,31595
14,3250,51888,154,46258,28798,37826,3688,1370,2146,3986,2322,296,31284
15,3500,49742,0,48561,29015,37886,3688,1370,2146,3986,2322,296,30965
16,3750,47490,47,50766,29216,37967,3688,1370,2146,3986,2322,296,30638
17,4000,45148,296,52860,29400,38068,3688,1370,2146,3986,2322,296,30307
18,4250,42730,745,54831,29564,38189,3688,1370,2146,3986,2322,296,29973
19,4500,40250,1391,56665,29709,38329,3688,1370,2146,3986,2322,296,29638
20,4750,37724,2231,58352,29833,38486,3688,1370,2146,3986,2322,296,29305
21,5000,35167,3259,59882,29936,38661,3688,1370,2146,3986,2322,296,28975
22,5250,32595,4469,61244,30017,38852,3688,1370,2146,3986,2322,296,28650
23,5500,30025,5854,62431,30075,39057,3688,1370,2146,3986,2322,296,28333
24,5750,27472,7405,63434,30110,39276,3688,1370,2146,3986,2322,296,28025
25,6000,24951,9112,64249,30122,39507,3688,1370,2146,3986,2322,296,27729
26,6250,22478,10964,64870,30110,39749,3688,1370,2146,3986,2322,296,27445
27,6500,20069,12952,65292,30076,40000,3688,1370,2146,3986,2322,296,27177
28,6750,17738,15061,65514,30018,40259,3688,1370,2146,3986,2322,296,26925
29,7000,15500,17279,65535,29938,40524,3688,1370,2146,3986,2322,296,26691
30,7250,13368,19593,65353,29836,40794,3688,1370,2146,3986,2322,296,26477
31,7500,11356,21989,64970,29712,41066,3688,1370,2146,3986,2322,296,26283
32,7750,9476,24450,64389,29567,41340,3688,1370,2146,3986,2322,296,26111
