109,108000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
110,109000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
111,110000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
112,111000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
113,112000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
114,113000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
115,114000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
116,115000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32355,0
117,116000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
118,117000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
119,118000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
120,119000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
121,120000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
122,121000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24805,24814,0
123,122000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
124,123000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
125,124000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
126,125000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
127,126000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
128,127000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
129,128000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
130,129000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
131,130000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
132,131000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
133,132000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
134,133000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
135,134000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
136,135000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32355,0
137,136000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
138,137000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
139,138000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
140,139000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
141,140000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
142,141000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24805,24814,0
143,142000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
144,143000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
145,144000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
146,145000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
147,146000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
148,147000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
149,148000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
150,149000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
151,150000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
152,151000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
153,152000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
154,153000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
155,154000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
156,155000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32355,0
157,156000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
158,157000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
159,158000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
160,159000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
161,160000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
162,161000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
163,162000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
164,163000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
165,164000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
166,165000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
167,166000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
168,167000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
169,168000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
170,169000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
171,170000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
172,171000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
173,172000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
174,173000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
175,174000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
176,175000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32355,0
177,176000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
178,177000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
179,178000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
180,179000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
181,180000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
182,181000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
183,182000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
184,183000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
185,184000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
186,185000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
187,186000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
188,187000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
189,188000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
190,189000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
191,190000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
192,191000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
193,192000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
194,193000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
195,194000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
196,195000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
197,196000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
198,197000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
199,198000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
200,199000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
201,200000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
202,201000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
203,202000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
204,203000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
205,204000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
206,205000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
207,206000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
208,207000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
209,208000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
210,209000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
211,210000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
212,211000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
213,212000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
214,213000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
215,214000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
216,215000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
217,216000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
218,217000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
219,218000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
220,219000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
221,220000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
222,221000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
223,222000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
224,223000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
225,224000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
226,225000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
227,226000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
228,227000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
229,228000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
230,229000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
231,230000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
232,231000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
233,232000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
234,233000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
235,234000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
236,235000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
237,236000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
238,237000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
239,238000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
240,239000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
241,240000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
242,241000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
243,242000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
244,243000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
245,244000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
246,245000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
247,246000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
248,247000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
249,248000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
250,249000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
251,250000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
252,251000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
253,252000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
254,253000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
255,254000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
256,255000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
257,256000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
258,257000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
259,258000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
260,259000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
261,260000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
262,261000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
263,262000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
264,263000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
265,264000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
266,265000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
267,266000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
268,267000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
269,268000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
270,269000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
271,270000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
272,271000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
273,272000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
274,273000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
275,274000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
276,275000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
277,276000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
278,277000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
279,278000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
280,279000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
281,280000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
282,281000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
283,282000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
284,283000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
285,284000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
286,285000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
287,286000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
288,287000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
289,288000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
290,289000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
291,290000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
292,291000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
293,292000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
294,293000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
295,294000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
296,295000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
297,296000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
298,297000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
299,298000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
300,299000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
301,300000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
302,301000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
303,302000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
304,303000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
305,304000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
306,305000,17936,43344,34325,25782,31422,35612,35672,12216,35735,25182,30276,26657,0
307,306000,17017,40962,41557,26513,32088,33851,37554,15037,32026,24564,30142,28029,0
308,307000,16952,37849,48014,26998,33593,31998,38537,19655,28376,24102,29328,29557,0
309,308000,17749,34310,53059,27187,35772,30250,38521,25610,25155,23843,27922,31076,0
310,309000,19341,30679,56193,27058,38405,28793,37507,32317,22677,23810,26070,32437,0
311,310000,21563,27316,57130,26621,41274,27748,35596,39141,21176,24010,23932,33514,0
312,311000,24192,24555,55774,25923,44086,27215,32973,45396,20805,24423,21723,34199,0
313,312000,26979,22667,52237,25039,46528,27256,29902,50461,21599,25003,19677,34427,0
314,313000,29654,21829,46872,24045,48384,27873,26674,53858,23481,25699,17983,34172,0
315,314000,31948,22125,40227,23032,49495,29001,23604,55252,26269,26445,16798,33454,0
316,315000,33636,23528,32942,22117,49732,30515,21005,54499,29683,27161,16249,32356,0
317,316000,34555,25910,25709,21387,49065,32276,19124,51677,33392,27779,16383,30983,0
318,317000,34620,29023,19253,20902,47557,34132,18141,47058,37043,28241,17199,29454,0
319,318000,33823,32560,14211,20713,45376,35880,18158,41102,40263,28500,18608,27934,0
320,319000,32231,36190,11078,20843,42741,37336,19172,34395,42740,28532,20460,26574,0
321,320000,30008,39554,10143,21281,39874,38379,21083,27573,44241,28332,22597,25498,0
322,321000,27380,42315,11496,21979,37064,38911,23705,21318,44612,27919,24804,24814,0
323,322000,24595,44203,15030,22863,34623,38869,26777,16253,43817,27338,26850,24587,0
324,323000,21920,45040,20395,23857,32767,38253,30004,12857,41935,26643,28545,24842,0
325,324000,19625,44745,27041,24867,31659,37126,33073,11463,39148,25897,29728,25558,0
