41,40000,17447,44747,40135,31547,22958,40513,31312,21397,42786,38708,36537,24897,38708,36537,24897,0
42,41000,16401,43114,42924,32510,23073,39396,33286,22487,39501,37958,36600,25708,37958,36600,25708,0
43,42000,16080,40825,45514,33210,23517,38172,34513,24624,36135,37360,36334,26649,37360,36334,26649,0
44,43000,16512,38109,47648,33581,24239,36965,34867,27604,33022,36974,35762,27627,36974,35762,27627,0
45,44000,17664,35225,49117,33580,25166,35904,34311,31126,30478,36837,34947,28538,36837,34947,28538,0
46,45000,19428,32452,49772,33203,26216,35087,32903,34856,28738,36962,33964,29301,36962,33964,29301,0
47,46000,21617,30064,49563,32486,27293,34588,30775,38429,27980,37343,32904,29836,37343,32904,29836,0
48,47000,24021,28303,48497,31509,28276,34461,28142,41480,28280,37936,31880,30094,37936,31880,30094,0
49,48000,26413,27337,46675,30365,29067,34724,25261,43716,29606,38681,30994,30048,38681,30994,30048,0
50,49000,28551,27256,44286,29151,29600,35351,22409,44927,31829,39515,30324,29700,39515,30324,29700,0
51,50000,30225,28070,41565,28000,29821,36273,19872,44982,34731,40349,29943,29087,40349,29943,29087,0
52,51000,31270,29708,38772,27034,29701,37398,17902,43883,38019,41098,29883,28274,41098,29883,28274,0
53,52000,31588,32003,36181,26336,29252,38628,16682,41739,41384,41694,30153,27332,41694,30153,27332,0
54,53000,31150,34722,34049,25971,28523,39836,16335,38756,44491,42078,30728,26355,42078,30728,26355,0
55,54000,29993,37605,32587,25979,27593,40894,16895,35237,47027,42212,31542,25446,42212,31542,25446,0
56,55000,28228,40376,31935,26362,26543,41704,18305,31516,48758,42086,32523,24688,42086,32523,24688,0
57,56000,26042,42757,32149,27082,25470,42195,20429,27952,49514,41705,33580,24155,41705,33580,24155,0
58,57000,23640,44513,33216,28057,24493,42318,23055,24908,49215,41114,34600,23898,41114,34600,23898,0
59,58000,21253,45477,35034,29196,23708,42054,25928,22674,47894,40372,35484,23942,40372,35484,23942,0
60,59000,19118,45559,37419,30402,23178,41429,28777,21460,45680,39540,36153,24287,39540,36153,24287,0
61,60000,17445,44749,40134,31547,22957,40513,31313,21396,42786,38708,36537,24897,38708,36537,24897,0
62,61000,16399,43116,42924,32511,23073,39396,33287,22486,39500,37958,36600,25708,37958,36600,25708,0
63,62000,16077,40826,45516,33211,23516,38172,34514,24624,36134,37360,36334,26649,37360,36334,26649,0
64,63000,16510,38110,47650,33582,24239,36964,34868,27604,33021,36973,35761,27627,36973,35761,27627,0
65,64000,17663,35225,49118,33581,25166,35903,34312,31127,30476,36837,34947,28538,36837,34947,28538,0
66,65000,19427,32450,49776,33204,26216,35087,32903,34857,28737,36962,33964,29300,36962,33964,29300,0
67,66000,21616,30063,49565,32486,27293,34588,30775,38430,27979,37343,32903,29837,37343,32903,29837,0
68,67000,24021,28301,48499,31510,28276,34460,28142,41481,28279,37936,31880,30094,37936,31880,30094,0
69,68000,26414,27334,46677,30365,29067,34723,25261,43718,29606,38681,30994,30048,38681,30994,30048,0
70,69000,28553,27254,44287,29151,29601,35351,22408,44928,31829,39515,30325,29700,39515,30325,29700,0
71,70000,30227,28068,41566,28000,29822,36273,19871,44984,34730,40349,29943,29087,40349,29943,29087,0
72,71000,31272,29706,38771,27034,29702,37398,17901,43884,38020,41098,29883,28274,41098,29883,28274,0
73,72000,31590,32002,36180,26335,29252,38628,16681,41739,41385,41694,30153,27332,41694,30153,27332,0
74,73000,31152,34721,34048,25970,28524,39837,16334,38756,44492,42078,30728,26355,42078,30728,26355,0
75,74000,29995,37606,32585,25978,27593,40895,16895,35237,47028,42212,31542,25447,42212,31542,25447,0
76,75000,28230,40377,31933,26362,26543,41704,18304,31515,48760,42085,32523,24688,42085,32523,24688,0
77,76000,26042,42759,32146,27082,25469,42196,20429,27951,49515,41705,33581,24155,41705,33581,24155,0
78,77000,23640,44516,33213,28056,24492,42319,23055,24907,49215,41114,34600,23898,41114,34600,23898,0
79,78000,21253,45480,35033,29196,23707,42054,25929,22672,47895,40371,35484,23942,40371,35484,23942,0
80,79000,19117,45561,37418,30403,23177,41430,28778,21458,45680,39540,36153,24288,39540,36153,24288,0
81,80000,17444,44751,40134,31548,22956,40514,31314,21395,42785,38708,36537,24898,38708,36537,24898,0
82,81000,16397,43118,42925,32512,23072,39396,33288,22485,39500,37958,36600,25708,37958,36600,25708,0
83,82000,16075,40827,45517,33212,23516,38171,34515,24623,36133,37360,36334,26649,37360,36334,26649,0
84,83000,16508,38111,47651,33582,24238,36963,34869,27604,33020,36973,35761,27627,36973,35761,27627,0
85,84000,17661,35225,49121,33581,25166,35902,34313,31128,30474,36837,34947,28538,36837,34947,28538,0
86,85000,19426,32449,49778,33204,26216,35086,32904,34858,28736,36962,33964,29300,36962,33964,29300,0
87,86000,21616,30061,49567,32487,27293,34587,30775,38431,27977,37343,32903,29837,37343,32903,29837,0
88,87000,24021,28299,48501,31510,28277,34459,28141,41483,28278,37936,31880,30094,37936,31880,30094,0
89,88000,26414,27332,46679,30365,29068,34722,25260,43719,29605,38681,30994,30048,38681,30994,30048,0
90,89000,28554,27252,44288,29151,29601,35350,22407,44929,31829,39515,30325,29700,39515,30325,29700,0
91,90000,30229,28066,41566,28000,29822,36273,19870,44985,34731,40349,29943,29087,40349,29943,29087,0
92,91000,31274,29705,38771,27033,29702,37398,17900,43885,38020,41098,29883,28274,41098,29883,28274,0
93,92000,31592,32000,36178,26335,29253,38628,16680,41739,41386,41694,30153,27332,41694,30153,27332,0
94,93000,31154,34721,34046,25970,28524,39837,16334,38756,44493,42078,30728,26355,42078,30728,26355,0
95,94000,29996,37606,32583,25978,27593,40895,16894,35236,47030,42212,31543,25447,42212,31543,25447,0
96,95000,28231,40378,31930,26361,26543,41705,18304,31514,48761,42085,32524,24688,42085,32524,24688,0
97,96000,26043,42760,32144,27081,25469,42197,20429,27949,49516,41704,33581,24155,41704,33581,24155,0
98,97000,23640,44518,33211,28056,24492,42319,23056,24905,49216,41114,34600,23898,41114,34600,23898,0
99,98000,21252,45482,35031,29196,23707,42055,25930,22671,47895,40371,35484,23943,40371,35484,23943,0
100,99000,19116,45563,37417,30403,23177,41430,28779,21457,45680,39540,36153,24288,39540,36153,24288,0
101,100000,17442,44753,40134,31548,22956,40514,31315,21394,42785,38708,36537,24898,38708,36537,24898,0
102,101000,16395,43120,42925,32512,23072,39396,33290,22484,39499,37958,36600,25708,37958,36600,25708,0
103,102000,16073,40828,45518,33213,23515,38171,34516,24623,36132,37360,36334,26649,37360,36334,26649,0
104,103000,16507,38111,47653,33583,24238,36963,34870,27604,33018,36973,35761,27628,36973,35761,27628,0
105,104000,17660,35224,49123,33582,25166,35902,34314,31128,30473,36837,34947,28538,36837,34947,28538,0
106,105000,19424,32448,49780,33205,26216,35085,32904,34859,28734,36962,33964,29300,36962,33964,29300,0
107,106000,21615,30060,49569,32487,27294,34586,30775,38432,27976,37343,32903,29837,37343,32903,29837,0
108,107000,24021,28297,48503,31510,28277,34459,28141,41484,28277,37936,31880,30094,37936,31880,30094,0
109,108000,26415,27329,46680,30365,29069,34722,25260,43721,29604,38681,30994,30048,38681,30994,30048,0
110,109000,28555,27249,44289,29151,29602,35350,22406,44930,31829,39515,30325,29700,39515,30325,29700,0
111,110000,30230,28064,41566,27999,29823,36273,19869,44986,34731,40349,29943,29087,40349,29943,29087,0
112,111000,31276,29703,38770,27033,29703,37398,17899,43886,38021,41098,29883,28274,41098,29883,28274,0
113,112000,31594,31999,36177,26334,29253,38628,16679,41739,41387,41694,30153,27331,41694,30153,27331,0
114,113000,31156,34720,34044,25969,28524,39838,16333,38756,44494,42078,30728,26355,42078,30728,26355,0
115,114000,29998,37606,32581,25977,27593,40896,16894,35235,47031,42212,31543,25446,42212,31543,25446,0
116,115000,28232,40379,31928,26361,26542,41705,18304,31513,48762,42085,32524,24688,42085,32524,24688,0
117,116000,26043,42762,32142,27081,25469,42198,20429,27948,49517,41704,33581,24155,41704,33581,24155,0
118,117000,23640,44520,33209,28056,24491,42320,23056,24904,49217,41114,34600,23898,41114,34600,23898,0
119,118000,21251,45484,35030,29196,23706,42055,25930,22669,47896,40371,35484,23943,40371,35484,23943,0
120,119000,19115,45566,37416,30403,23176,41430,28780,21456,45680,39540,36153,24288,39540,36153,24288,0
121,120000,17440,44756,40134,31549,22955,40514,31317,21393,42785,38707,36537,24898,38707,36537,24898,0
122,121000,16393,43122,42926,32513,23071,39396,33291,22483,39498,37958,36600,25708,37958,36600,25708,0
123,122000,16071,40830,45520,33213,23515,38171,34518,24623,36131,37360,36334,26649,37360,36334,26649,0
124,123000,16505,38112,47655,33584,24238,36963,34871,27604,33017,36973,35761,27628,36973,35761,27628,0
125,124000,17658,35224,49125,33583,25166,35901,34314,31129,30472,36837,34946,28539,36837,34946,28539,0
126,125000,19423,32447,49783,33205,26216,35085,32904,34860,28733,36962,33964,29300,36962,33964,29300,0
127,126000,21615,30058,49571,32487,27294,34585,30775,38434,27975,37343,32903,29837,37343,32903,29837,0
128,127000,24021,28295,48505,31510,28278,34458,28141,41485,28276,37936,31880,30094,37936,31880,30094,0
129,128000,26415,27327,46682,30365,29069,34721,25259,43722,29604,38681,30994,30048,38681,30994,30048,0
130,129000,28556,27247,44290,29150,29602,35350,22405,44932,31829,39515,30325,29700,39515,30325,29700,0
131,130000,30232,28061,41566,27999,29823,36272,19868,44987,34731,40349,29943,29087,40349,29943,29087,0
132,131000,31278,29701,38770,27032,29703,37398,17898,43886,38022,41098,29883,28274,41098,29883,28274,0
133,132000,31596,31998,36176,26334,29253,38628,16678,41740,41388,41694,30154,27331,41694,30154,27331,0
134,133000,31158,34720,34043,25968,28524,39838,16332,38756,44495,42077,30728,26355,42077,30728,26355,0
135,134000,30000,37606,32579,25977,27593,40896,16893,35235,47032,42212,31543,25446,42212,31543,25446,0
136,135000,28233,40380,31926,26360,26542,41706,18303,31512,48763,42085,32524,24688,42085,32524,24688,0
137,136000,26044,42763,32140,27081,25468,42198,20429,27947,49518,41704,33581,24155,41704,33581,24155,0
138,137000,23640,44522,33207,28056,24491,42321,23056,24902,49218,41114,34600,23898,41114,34600,23898,0
139,138000,21251,45487,35028,29196,23705,42056,25931,22668,47896,40371,35484,23943,40371,35484,23943,0
140,139000,19114,45568,37415,30404,23175,41431,28781,21454,45680,39539,36153,24288,39539,36153,24288,0
141,140000,17439,44758,40133,31550,22954,40514,31318,21392,42784,38707,36537,24898,38707,36537,24898,0
142,141000,16392,43123,42926,32514,23070,39396,33292,22483,39498,37958,36600,25709,37958,36600,25709,0
143,142000,16069,40831,45521,33214,23514,38171,34519,24622,36130,37360,36334,26650,37360,36334,26650,0
144,143000,16503,38112,47657,33585,24237,36962,34872,27604,33016,36973,35761,27628,36973,35761,27628,0
145,144000,17657,35224,49127,33583,25166,35900,34315,31129,30470,36837,34946,28539,36837,34946,28539,0
146,145000,19422,32446,49785,33206,26217,35084,32905,34861,28732,36962,33963,29300,36962,33963,29300,0
147,146000,21614,30057,49574,32488,27294,34585,30775,38435,27974,37343,32903,29837,37343,32903,29837,0
148,147000,24021,28293,48507,31510,28278,34457,28141,41487,28275,37936,31880,30094,37936,31880,30094,0
149,148000,26416,27325,46683,30365,29069,34721,25259,43723,29603,38682,30994,30048,38682,30994,30048,0
150,149000,28557,27244,44291,29150,29603,35349,22404,44933,31829,39516,30325,29700,39516,30325,29700,0
151,150000,30234,28059,41567,27999,29824,36272,19868,44988,34731,40349,29943,29087,40349,29943,29087,0
152,151000,31280,29699,38770,27032,29704,37398,17897,43887,38022,41098,29883,28273,41098,29883,28273,0
153,152000,31598,31997,36175,26333,29254,38628,16677,41740,41388,41694,30154,27331,41694,30154,27331,0
154,153000,31160,34719,34041,25968,28524,39838,16331,38755,44496,42077,30728,26355,42077,30728,26355,0
155,154000,30001,37606,32577,25976,27593,40897,16893,35234,47033,42212,31543,25446,42212,31543,25446,0
156,155000,28234,40381,31924,26360,26542,41707,18303,31510,48765,42085,32524,24688,42085,32524,24688,0
157,156000,26045,42765,32137,27081,25468,42199,20429,27945,49519,41704,33581,24155,41704,33581,24155,0
158,157000,23640,44524,33205,28056,24490,42321,23057,24901,49219,41113,34601,23898,41113,34601,23898,0
159,158000,21250,45489,35027,29196,23705,42057,25932,22666,47897,40371,35484,23943,40371,35484,23943,0
160,159000,19112,45571,37414,30404,23175,41431,28782,21453,45680,39539,36153,24288,39539,36153,24288,0
161,160000,17437,44760,40133,31550,22954,40514,31319,21390,42784,38707,36537,24898,38707,36537,24898,0
162,161000,16390,43125,42927,32514,23070,39396,33293,22482,39497,37958,36600,25709,37958,36600,25709,0
163,162000,16067,40832,45522,33215,23514,38170,34520,24622,36129,37360,36333,26650,37360,36333,26650,0
164,163000,16501,38113,47658,33585,24237,36962,34873,27605,33015,36973,35761,27628,36973,35761,27628,0
165,164000,17655,35224,49129,33584,25166,35900,34316,31130,30469,36837,34946,28539,36837,34946,28539,0
166,165000,19421,32445,49787,33206,26217,35083,32905,34862,28730,36962,33963,29300,36962,33963,29300,0
167,166000,21613,30055,49576,32488,27295,34584,30775,38436,27973,37343,32903,29837,37343,32903,29837,0
168,167000,24021,28291,48509,31511,28278,34457,28140,41488,28274,37936,31880,30094,37936,31880,30094,0
169,168000,26417,27323,46685,30365,29070,34720,25258,43725,29603,38682,30994,30048,38682,30994,30048,0
170,169000,28558,27242,44292,29150,29604,35349,22404,44934,31828,39516,30325,29700,39516,30325,29700,0
171,170000,30235,28057,41567,27998,29824,36272,19867,44989,34732,40349,29943,29087,40349,29943,29087,0
172,171000,31281,29698,38769,27031,29704,37398,17896,43887,38023,41098,29884,28273,41098,29884,28273,0
173,172000,31600,31996,36174,26333,29254,38628,16676,41740,41389,41694,30154,27331,41694,30154,27331,0
174,173000,31161,34719,34039,25967,28525,39839,16330,38755,44497,42077,30729,26355,42077,30729,26355,0
175,174000,30003,37607,32575,25976,27593,40897,16892,35233,47035,42212,31543,25446,42212,31543,25446,0
176,175000,28236,40382,31921,26360,26542,41707,18303,31509,48766,42085,32524,24688,42085,32524,24688,0
177,176000,26045,42767,32135,27080,25468,42200,20429,27944,49520,41704,33581,24155,41704,33581,24155,0
178,177000,23640,44526,33203,28056,24490,42322,23057,24899,49220,41113,34601,23898,41113,34601,23898,0
179,178000,21249,45491,35025,29197,23704,42057,25933,22665,47897,40371,35484,23943,40371,35484,23943,0
180,179000,19111,45573,37413,30405,23174,41432,28783,21451,45680,39539,36153,24288,39539,36153,24288,0
181,180000,17435,44762,40133,31551,22953,40514,31320,21389,42784,38707,36537,24898,38707,36537,24898,0
182,181000,16388,43127,42927,32515,23069,39396,33295,22481,39496,37958,36600,25709,37958,36600,25709,0
183,182000,16065,40833,45523,33216,23513,38170,34521,24622,36128,37360,36333,26650,37360,36333,26650,0
184,183000,16499,38113,47660,33586,24237,36961,34874,27605,33013,36973,35761,27628,36973,35761,27628,0
185,184000,17653,35224,49131,33585,25165,35899,34316,31131,30468,36837,34946,28539,36837,34946,28539,0
186,185000,19420,32444,49790,33207,26217,35082,32906,34863,28729,36962,33963,29300,36962,33963,29300,0
187,186000,21613,30054,49578,32489,27295,34583,30775,38437,27972,37343,32903,29837,37343,32903,29837,0
188,187000,24021,28289,48511,31511,28279,34456,28140,41489,28273,37936,31880,30094,37936,31880,30094,0
189,188000,26417,27320,46687,30365,29070,34720,25257,43726,29602,38682,30994,30048,38682,30994,30048,0
190,189000,28560,27240,44293,29150,29604,35348,22403,44935,31828,39516,30325,29700,39516,30325,29700,0
191,190000,30237,28055,41567,27998,29825,36272,19866,44990,34732,40349,29943,29086,40349,29943,29086,0
192,191000,31283,29696,38769,27031,29704,37398,17895,43888,38023,41098,29884,28273,41098,29884,28273,0
193,192000,31602,31994,36173,26332,29254,38629,16675,41740,41390,41693,30154,27331,41693,30154,27331,0
194,193000,31163,34718,34038,25967,28525,39839,16330,38755,44499,42077,30729,26355,42077,30729,26355,0
195,194000,30004,37607,32573,25975,27593,40898,16891,35233,47036,42211,31544,25446,42211,31544,25446,0
196,195000,28237,40383,31919,26359,26542,41708,18303,31508,48767,42085,32524,24688,42085,32524,24688,0
197,196000,26046,42768,32133,27080,25467,42200,20429,27943,49521,41704,33581,24155,41704,33581,24155,0
198,197000,23640,44528,33201,28056,24489,42322,23058,24898,49220,41113,34601,23899,41113,34601,23899,0
199,198000,21249,45494,35024,29197,23704,42058,25933,22663,47898,40370,35485,23943,40370,35485,23943,0
200,199000,19110,45575,37412,30405,23173,41432,28784,21450,45680,39539,36153,24288,39539,36153,24288,0
201,200000,17434,44764,40133,31551,22952,40515,31321,21388,42783,38707,36537,24899,38707,36537,24899,0
202,201000,16386,43129,42928,32516,23069,39396,33296,22481,39495,37958,36600,25709,37958,36600,25709,0
203,202000,16063,40834,45524,33216,23513,38170,34522,24621,36127,37360,36333,26650,37360,36333,26650,0
204,203000,16497,38113,47662,33587,24237,36961,34875,27605,33012,36973,35761,27628,36973,35761,27628,0
205,204000,17652,35223,49133,33585,25165,35899,34317,31131,30466,36837,34946,28539,36837,34946,28539,0
206,205000,19418,32443,49792,33207,26217,35082,32906,34864,28728,36962,33963,29300,36962,33963,29300,0
207,206000,21612,30052,49580,32489,27295,34583,30775,38438,27970,37343,32903,29836,37343,32903,29836,0
208,207000,24021,28287,48513,31511,28279,34455,28140,41491,28273,37936,31880,30093,37936,31880,30093,0
209,208000,26418,27318,46688,30365,29071,34719,25257,43728,29602,38682,30994,30048,38682,30994,30048,0
210,209000,28561,27238,44293,29150,29605,35348,22402,44936,31828,39516,30325,29700,39516,30325,29700,0
211,210000,30238,28053,41567,27997,29825,36272,19865,44990,34732,40349,29943,29086,40349,29943,29086,0
212,211000,31285,29694,38768,27030,29705,37398,17894,43889,38024,41098,29884,28273,41098,29884,28273,0
213,212000,31604,31993,36172,26332,29255,38629,16675,41740,41391,41693,30154,27331,41693,30154,27331,0
214,213000,31165,34718,34036,25966,28525,39839,16329,38755,44500,42077,30729,26355,42077,30729,26355,0
215,214000,30006,37607,32570,25975,27593,40898,16891,35232,47037,42211,31544,25446,42211,31544,25446,0
216,215000,28238,40384,31917,26359,26541,41708,18302,31507,48768,42084,32525,24688,42084,32525,24688,0
217,216000,26047,42770,32131,27080,25467,42201,20429,27941,49522,41703,33582,24155,41703,33582,24155,0
218,217000,23640,44530,33199,28056,24489,42323,23058,24896,49221,41113,34601,23899,41113,34601,23899,0
219,218000,21248,45496,35022,29197,23703,42058,25934,22662,47898,40370,35485,23943,40370,35485,23943,0
220,219000,19109,45578,37411,30405,23173,41432,28785,21449,45680,39539,36153,24289,39539,36153,24289,0
221,220000,17432,44766,40132,31552,22952,40515,31322,21387,42783,38707,36537,24899,38707,36537,24899,0
222,221000,16384,43130,42928,32516,23068,39396,33297,22480,39495,37958,36600,25709,37958,36600,25709,0
223,222000,16061,40835,45525,33217,23512,38169,34523,24621,36126,37360,36333,26650,37360,36333,26650,0
224,223000,16495,38114,47663,33588,24237,36960,34876,27605,33011,36973,35760,27628,36973,35760,27628,0
225,224000,17650,35223,49135,33586,25165,35898,34318,31132,30465,36837,34946,28539,36837,34946,28539,0
226,225000,19417,32443,49794,33208,26217,35081,32906,34865,28726,36962,33963,29300,36962,33963,29300,0
227,226000,21611,30050,49583,32489,27295,34582,30775,38439,27969,37343,32903,29836,37343,32903,29836,0
228,227000,24021,28285,48515,31511,28280,34455,28139,41492,28272,37936,31880,30093,37936,31880,30093,0
229,228000,26418,27316,46690,30365,29071,34719,25256,43729,29601,38682,30994,30047,38682,30994,30047,0
230,229000,28562,27235,44294,29149,29605,35348,22401,44938,31828,39516,30325,29699,39516,30325,29699,0
231,230000,30240,28051,41568,27997,29826,36272,19864,44991,34732,40349,29944,29086,40349,29944,29086,0
232,231000,31287,29692,38768,27030,29705,37398,17893,43889,38025,41097,29884,28273,41097,29884,28273,0
233,232000,31606,31992,36171,26331,29255,38629,16674,41741,41392,41693,30155,27331,41693,30155,27331,0
234,233000,31167,34717,34034,25966,28525,39840,16328,38754,44501,42077,30729,26354,42077,30729,26354,0
235,234000,30008,37607,32568,25974,27593,40899,16890,35232,47038,42211,31544,25446,42211,31544,25446,0
236,235000,28239,40384,31915,26358,26541,41709,18302,31506,48769,42084,32525,24688,42084,32525,24688,0
237,236000,26047,42771,32129,27080,25466,42201,20430,27940,49523,41703,33582,24155,41703,33582,24155,0
238,237000,23640,44532,33197,28056,24488,42324,23059,24895,49222,41113,34601,23899,41113,34601,23899,0
239,238000,21248,45498,35021,29197,23702,42059,25935,22660,47899,40370,35485,23943,40370,35485,23943,0
240,239000,19108,45580,37410,30406,23172,41433,28786,21447,45680,39539,36153,24289,39539,36153,24289,0
241,240000,17431,44769,40132,31552,22951,40515,31323,21386,42783,38707,36537,24899,38707,36537,24899,0
242,241000,16382,43132,42929,32517,23068,39396,33298,22479,39494,37958,36600,25709,37958,36600,25709,0
243,242000,16059,40837,45527,33218,23512,38169,34524,24621,36125,37360,36333,26650,37360,36333,26650,0
244,243000,16493,38114,47665,33588,24236,36960,34877,27605,33010,36973,35760,27628,36973,35760,27628,0
245,244000,17649,35223,49137,33587,25165,35897,34319,31132,30464,36837,34946,28539,36837,34946,28539,0
246,245000,19416,32442,49796,33208,26217,35080,32907,34865,28725,36962,33963,29300,36962,33963,29300,0
247,246000,21611,30049,49585,32490,27296,34581,30775,38441,27968,37344,32903,29836,37344,32903,29836,0
248,247000,24021,28283,48517,31511,28280,34454,28139,41493,28271,37936,31880,30093,37936,31880,30093,0
249,248000,26419,27314,46691,30365,29072,34718,25256,43730,29601,38682,30994,30047,38682,30994,30047,0
250,249000,28563,27233,44295,29149,29606,35347,22400,44939,31828,39516,30325,29699,39516,30325,29699,0
251,250000,30241,28049,41568,27997,29826,36271,19863,44992,34733,40349,29944,29086,40349,29944,29086,0
252,251000,31289,29691,38767,27029,29706,37398,17892,43890,38025,41097,29884,28273,41097,29884,28273,0
253,252000,31608,31991,36169,26331,29255,38629,16673,41741,41393,41693,30155,27331,41693,30155,27331,0
254,253000,31169,34717,34033,25965,28525,39840,16327,38754,44502,42077,30729,26354,42077,30729,26354,0
255,254000,30009,37608,32566,25974,27593,40899,16890,35231,47039,42211,31544,25446,42211,31544,25446,0
256,255000,28240,40385,31912,26358,26541,41710,18302,31505,48771,42084,32525,24689,42084,32525,24689,0
257,256000,26048,42773,32126,27080,25466,42202,20430,27939,49524,41703,33582,24155,41703,33582,24155,0
258,257000,23640,44534,33196,28056,24487,42324,23059,24893,49223,41113,34601,23899,41113,34601,23899,0
259,258000,21247,45500,35019,29197,23702,42059,25936,22659,47899,40370,35485,23944,40370,35485,23944,0
260,259000,19107,45582,37409,30406,23171,41433,28787,21446,45680,39538,36153,24289,39538,36153,24289,0
261,260000,17429,44771,40132,31553,22951,40515,31324,21385,42782,38707,36537,24899,38707,36537,24899,0
262,261000,16380,43134,42929,32518,23067,39395,33299,22478,39493,37957,36600,25710,37957,36600,25710,0
263,262000,16057,40838,45528,33219,23512,38169,34525,24621,36124,37360,36333,26650,37360,36333,26650,0
264,263000,16491,38115,47667,33589,24236,36959,34878,27605,33009,36973,35760,27628,36973,35760,27628,0
265,264000,17647,35223,49139,33587,25165,35897,34319,31133,30462,36837,34945,28539,36837,34945,28539,0
266,265000,19415,32441,49799,33209,26217,35080,32907,34866,28724,36962,33963,29300,36962,33963,29300,0
267,266000,21610,30047,49587,32490,27296,34580,30775,38442,27967,37344,32903,29836,37344,32903,29836,0
268,267000,24021,28281,48519,31511,28281,34454,28139,41495,28270,37936,31880,30093,37936,31880,30093,0
269,268000,26420,27311,46693,30364,29072,34718,25255,43731,29600,38682,30994,30047,38682,30994,30047,0
