137,136000,37441,21625,41953,45158,34429,16301,50958,41061,6092,5737,31505,62581,5737,31505,62581,0
138,137000,37441,21625,41953,43907,39051,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
139,138000,37441,21625,41953,41161,43824,10441,37496,54511,5682,21806,13394,65278,21806,13394,65278,0
140,139000,37441,21625,41953,37143,48303,9549,29530,58892,9040,31882,6972,61828,31882,6972,61828,0
141,140000,37441,21625,41953,32172,52109,10198,21750,61090,14413,42080,3174,55515,42080,3174,55515,0
142,141000,37441,21625,41953,26838,54846,12261,14939,60885,21262,51344,2387,46997,51344,2387,46997,0
143,142000,37441,21625,41953,21692,56215,15545,9756,58301,28920,58766,4696,37100,58766,4696,37100,0
144,143000,37441,21625,41953,17155,56078,19805,6703,53586,36648,63655,9881,26752,63655,9881,26752,0
145,144000,37441,21625,41953,13667,54481,24584,6076,47203,43687,65534,17420,16984,65534,17420,16984,0
146,145000,37441,21625,41953,11609,51618,29336,7938,39792,49331,64206,26545,8800,64206,26545,8800,0
147,146000,37441,21625,41953,11192,47681,33679,12111,32056,53047,59792,36421,2949,59792,36421,2949,0
148,147000,37441,21625,41953,12452,43061,37194,18186,24752,54472,52726,46077,0,52726,46077,0,0
149,148000,37441,21625,41953,15196,38294,39523,25558,18615,53460,43735,54518,255,43735,54518,255,0
150,149000,37441,21625,41953,19208,33826,40410,33518,14233,50110,33670,60938,3698,33670,60938,3698,0
151,150000,37441,21625,41953,24171,30027,39761,41295,12029,44747,23477,64739,10000,23477,64739,10000,0
152,151000,37441,21625,41953,29492,27291,37707,48110,12226,37902,14213,65534,18511,14213,65534,18511,0
153,152000,37441,21625,41953,34635,25918,34430,53300,14803,30243,6783,63234,28405,6783,63234,28405,0
154,153000,37441,21625,41953,39173,26047,30180,56362,19515,22510,1886,58056,38756,1886,58056,38756,0
155,154000,37441,21625,41953,42665,27635,25407,56994,25899,15466,0,50519,48528,0,50519,48528,0
156,155000,37441,21625,41953,44735,30494,20648,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
157,156000,37441,21625,41953,45158,34426,16302,50958,41061,6092,5737,31506,62581,5737,31506,62581,0
158,157000,37441,21625,41953,43906,39052,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
159,158000,37441,21625,41953,41160,43825,10441,37496,54512,5682,21807,13392,65279,21807,13392,65279,0
160,159000,37441,21625,41953,37144,48301,9550,29530,58891,9041,31881,6973,61827,31881,6973,61827,0
161,160000,37441,21625,41953,32171,52111,10198,21750,61090,14413,42080,3173,55516,42080,3173,55516,0
162,161000,37441,21625,41953,26839,54845,12262,14939,60886,21262,51344,2387,46997,51344,2387,46997,0
163,162000,37441,21625,41953,21691,56215,15547,9756,58301,28920,58767,4696,37099,58767,4696,37099,0
164,163000,37441,21625,41953,17155,56079,19804,6703,53586,36648,63655,9880,26752,63655,9880,26752,0
165,164000,37441,21625,41953,13669,54481,24582,6076,47203,43687,65534,17420,16984,65534,17420,16984,0
166,165000,37441,21625,41953,11609,51618,29336,7937,39792,49332,64206,26545,8799,64206,26545,8799,0
167,166000,37441,21625,41953,11191,47682,33679,12111,32055,53047,59791,36421,2949,59791,36421,2949,0
168,167000,37441,21625,41953,12454,43061,37193,18185,24752,54473,52726,46078,0,52726,46078,0,0
169,168000,37441,21625,41953,15196,38292,39525,25559,18614,53460,43735,54520,253,43735,54520,253,0
170,169000,37441,21625,41953,19207,33827,40410,33519,14233,50110,33669,60938,3698,33669,60938,3698,0
171,170000,37441,21625,41953,24172,30028,39760,41295,12028,44748,23477,64740,10000,23477,64740,10000,0
172,171000,37441,21625,41953,29492,27292,37707,48110,12225,37902,14213,65535,18510,14213,65535,18510,0
173,172000,37441,21625,41953,34635,25917,34431,53301,14803,30243,6783,63235,28405,6783,63235,28405,0
174,173000,37441,21625,41953,39174,26047,30179,56361,19515,22511,1886,58056,38756,1886,58056,38756,0
175,174000,37441,21625,41953,42664,27635,25407,56994,25898,15466,0,50520,48527,0,50520,48527,0
176,175000,37441,21625,41953,44734,30494,20648,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
177,176000,37441,21625,41953,45159,34426,16302,50958,41061,6092,5737,31505,62581,5737,31505,62581,0
178,177000,37441,21625,41953,43906,39052,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
179,178000,37441,21625,41953,41160,43825,10441,37496,54512,5682,21807,13392,65279,21807,13392,65279,0
180,179000,37441,21625,41953,37144,48301,9550,29529,58892,9040,31882,6972,61828,31882,6972,61828,0
181,180000,37441,21625,41953,32171,52110,10198,21750,61090,14413,42080,3174,55516,42080,3174,55516,0
182,181000,37441,21625,41953,26839,54845,12262,14939,60886,21261,51344,2387,46998,51344,2387,46998,0
183,182000,37441,21625,41953,21692,56215,15545,9756,58302,28919,58767,4695,37101,58767,4695,37101,0
184,183000,37441,21625,41953,17155,56078,19805,6703,53586,36648,63655,9881,26752,63655,9881,26752,0
185,184000,37441,21625,41953,13667,54480,24584,6076,47203,43687,65534,17420,16983,65534,17420,16983,0
186,185000,37441,21625,41953,11609,51618,29336,7938,39793,49331,64206,26545,8800,64206,26545,8800,0
187,186000,37441,21625,41953,11192,47682,33679,12111,32055,53047,59792,36421,2949,59792,36421,2949,0
188,187000,37441,21625,41953,12453,43060,37194,18186,24752,54472,52726,46078,0,52726,46078,0,0
189,188000,37441,21625,41953,15197,38294,39523,25558,18615,53460,43735,54518,255,43735,54518,255,0
190,189000,37441,21625,41953,19208,33826,40410,33518,14233,50111,33670,60938,3698,33670,60938,3698,0
191,190000,37441,21625,41953,24170,30027,39761,41295,12028,44747,23477,64739,10000,23477,64739,10000,0
192,191000,37441,21625,41953,29493,27291,37708,48110,12226,37902,14213,65534,18511,14213,65534,18511,0
193,192000,37441,21625,41953,34635,25918,34430,53300,14803,30243,6783,63234,28405,6783,63234,28405,0
194,193000,37441,21625,41953,39173,26047,30180,56362,19515,22510,1886,58056,38756,1886,58056,38756,0
195,194000,37441,21625,41953,42665,27635,25407,56994,25899,15466,0,50519,48528,0,50519,48528,0
196,195000,37441,21625,41953,44735,30494,20648,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
197,196000,37441,21625,41953,45158,34426,16302,50958,41060,6092,5737,31506,62581,5737,31506,62581,0
198,197000,37441,21625,41953,43906,39052,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
199,198000,37441,21625,41953,41160,43825,10441,37496,54512,5682,21807,13392,65279,21807,13392,65279,0
200,199000,37441,21625,41953,37144,48301,9550,29530,58891,9041,31881,6973,61827,31881,6973,61827,0
201,200000,37441,21625,41953,32171,52111,10198,21750,61090,14412,42080,3173,55516,42080,3173,55516,0
202,201000,37441,21625,41953,26839,54845,12262,14939,60886,21262,51344,2387,46997,51344,2387,46997,0
203,202000,37441,21625,41953,21692,56215,15546,9756,58301,28920,58767,4696,37099,58767,4696,37099,0
204,203000,37441,21625,41953,17155,56078,19805,6703,53586,36648,63655,9880,26752,63655,9880,26752,0
205,204000,37441,21625,41953,13668,54480,24584,6076,47203,43687,65534,17421,16983,65534,17421,16983,0
206,205000,37441,21625,41953,11609,51618,29336,7938,39792,49331,64206,26545,8800,64206,26545,8800,0
207,206000,37441,21625,41953,11191,47682,33679,12111,32055,53047,59792,36421,2949,59792,36421,2949,0
208,207000,37441,21625,41953,12453,43060,37194,18186,24752,54472,52726,46078,0,52726,46078,0,0
209,208000,37441,21625,41953,15197,38294,39523,25558,18615,53460,43736,54518,255,43736,54518,255,0
210,209000,37441,21625,41953,19207,33826,40410,33518,14233,50110,33669,60938,3698,33669,60938,3698,0
211,210000,37441,21625,41953,24171,30027,39761,41295,12028,44747,23477,64739,10000,23477,64739,10000,0
212,211000,37441,21625,41953,29493,27291,37707,48110,12226,37902,14213,65534,18511,14213,65534,18511,0
213,212000,37441,21625,41953,34635,25918,34430,53301,14803,30243,6783,63234,28406,6783,63234,28406,0
214,213000,37441,21625,41953,39173,26047,30179,56362,19515,22510,1885,58056,38756,1885,58056,38756,0
215,214000,37441,21625,41953,42663,27633,25409,56994,25899,15466,0,50520,48527,0,50520,48527,0
216,215000,37441,21625,41953,44734,30494,20649,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
217,216000,37441,21625,41953,45160,34427,16300,50958,41060,6092,5736,31506,62582,5736,31506,62582,0
218,217000,37441,21625,41953,43905,39050,12777,44876,48370,4667,12807,21841,65534,12807,21841,65534,0
219,218000,37441,21625,41953,41162,43827,10438,37496,54512,5682,21806,13392,65280,21806,13392,65280,0
220,219000,37441,21625,41953,37144,48300,9551,29529,58891,9041,31882,6973,61826,31882,6973,61826,0
221,220000,37441,21625,41953,32170,52109,10200,21750,61090,14412,42080,3173,55516,42080,3173,55516,0
222,221000,37441,21625,41953,26839,54846,12261,14939,60886,21261,51344,2387,46998,51344,2387,46998,0
223,222000,37441,21625,41953,21692,56216,15545,9756,58301,28920,58767,4696,37100,58767,4696,37100,0
224,223000,37441,21625,41953,17154,56077,19807,6703,53586,36647,63655,9880,26752,63655,9880,26752,0
225,224000,37441,21625,41953,13668,54480,24583,6076,47203,43687,65534,17420,16984,65534,17420,16984,0
226,225000,37441,21625,41953,11609,51618,29335,7938,39792,49332,64206,26545,8800,64206,26545,8800,0
227,226000,37441,21625,41953,11191,47681,33680,12111,32055,53046,59791,36421,2950,59791,36421,2950,0
228,227000,37441,21625,41953,12453,43060,37194,18186,24752,54472,52726,46078,0,52726,46078,0,0
229,228000,37441,21625,41953,15196,38294,39523,25558,18615,53460,43736,54518,255,43736,54518,255,0
230,229000,37441,21625,41953,19207,33826,40410,33518,14233,50110,33669,60938,3698,33669,60938,3698,0
231,230000,37441,21625,41953,24170,30027,39761,41295,12029,44747,23477,64739,10000,23477,64739,10000,0
232,231000,37441,21625,41953,29493,27291,37707,48109,12226,37902,14213,65534,18510,14213,65534,18510,0
233,232000,37441,21625,41953,34635,25918,34431,53300,14803,30243,6783,63234,28405,6783,63234,28405,0
234,233000,37441,21625,41953,39173,26047,30180,56362,19515,22510,1886,58056,38756,1886,58056,38756,0
235,234000,37441,21625,41953,42665,27634,25407,56994,25899,15466,0,50520,48528,0,50520,48528,0
236,235000,37441,21625,41953,44735,30494,20648,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
237,236000,37441,21625,41953,45157,34428,16301,50958,41061,6092,5737,31505,62582,5737,31505,62582,0
238,237000,37441,21625,41953,43907,39051,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
239,238000,37441,21625,41953,41161,43824,10441,37496,54511,5683,21806,13394,65278,21806,13394,65278,0
240,239000,37441,21625,41953,37143,48303,9549,29530,58892,9040,31882,6972,61828,31882,6972,61828,0
241,240000,37441,21625,41953,32171,52109,10198,21750,61090,14413,42080,3174,55516,42080,3174,55516,0
242,241000,37441,21625,41953,26839,54847,12261,14939,60885,21262,51344,2387,46997,51344,2387,46997,0
243,242000,37441,21625,41953,21692,56215,15546,9756,58301,28919,58766,4696,37100,58766,4696,37100,0
244,243000,37441,21625,41953,17155,56078,19805,6703,53586,36648,63655,9881,26752,63655,9881,26752,0
245,244000,37441,21625,41953,13667,54481,24584,6076,47203,43687,65534,17420,16984,65534,17420,16984,0
246,245000,37441,21625,41953,11608,51618,29336,7938,39792,49331,64206,26545,8800,64206,26545,8800,0
247,246000,37441,21625,41953,11192,47681,33679,12111,32056,53047,59792,36421,2950,59792,36421,2950,0
248,247000,37441,21625,41953,12453,43061,37194,18186,24752,54472,52726,46078,0,52726,46078,0,0
249,248000,37441,21625,41953,15196,38294,39523,25558,18615,53459,43735,54518,255,43735,54518,255,0
250,249000,37441,21625,41953,19208,33826,40410,33518,14233,50110,33670,60938,3698,33670,60938,3698,0
251,250000,37441,21625,41953,24171,30027,39761,41295,12029,44747,23477,64739,10000,23477,64739,10000,0
252,251000,37441,21625,41953,29492,27291,37707,48110,12226,37902,14213,65534,18511,14213,65534,18511,0
253,252000,37441,21625,41953,34635,25918,34430,53300,14803,30243,6783,63234,28406,6783,63234,28406,0
254,253000,37441,21625,41953,39173,26047,30180,56362,19515,22510,1886,58056,38755,1886,58056,38755,0
255,254000,37441,21625,41953,42665,27635,25407,56994,25899,15466,0,50519,48528,0,50519,48528,0
256,255000,37441,21625,41953,44735,30493,20648,55136,33317,9810,1320,41388,56727,1320,41388,56727,0
257,256000,37441,21625,41953,45159,34426,16302,50958,41060,6092,5737,31506,62581,5737,31506,62581,0
258,257000,37441,21625,41953,43906,39052,12774,44876,48370,4668,12807,21841,65534,12807,21841,65534,0
259,258000,37441,21625,41953,41160,43825,10441,37496,54512,5682,21807,13392,65279,21807,13392,65279,0
260,259000,37441,21625,41953,37144,48301,9550,29530,58891,9041,31881,6973,61827,31881,6973,61827,0
261,260000,37441,21625,41953,32171,52111,10198,21750,61090,14413,42080,3174,55516,42080,3174,55516,0
262,261000,37441,21625,41953,26839,54845,12262,14939,60886,21262,51344,2387,46997,51344,2387,46997,0
263,262000,37441,21625,41953,21692,56215,15546,9756,58301,28920,58767,4696,37099,58767,4696,37099,0
264,263000,37441,21625,41953,17155,56078,19805,6703,53586,36648,63655,9880,26752,63655,9880,26752,0
265,264000,37441,21625,41953,13667,54480,24584,6076,47203,43687,65534,17421,16983,65534,17421,16983,0
266,265000,37441,21625,41953,11609,51618,29336,7938,39792,49331,64206,26545,8800,64206,26545,8800,0
267,266000,37441,21625,41953,11191,47682,33679,12111,32055,53047,59792,36421,2949,59792,36421,2949,0
268,267000,37441,21625,41953,12453,43060,37194,18186,24752,54472,52726,46078,0,52726,46078,0,0
269,268000,37441,21625,41953,15197,38294,39523,25558,18615,53460,43736,54518,255,43736,54518,255,0
270,269000,37441,21625,41953,19207,33826,40410,33518,14233,50110,33670,60938,3698,33670,60938,3698,0
