173,172000,20365,31874,32713,36195,28473,43047,38534,20054,41537,28493,27334,20581,28493,27334,20581,0
174,173000,16421,30823,36162,37803,28411,41035,41485,20471,35538,27125,27487,22001,27125,27487,22001,0
175,174000,14382,29103,39552,39070,28730,38719,43576,21773,29086,25959,27423,23752,25959,27423,23752,0
176,175000,14438,26894,42544,39888,29399,36305,44607,23834,22799,25102,27145,25679,25102,27145,25679,0
177,176000,16587,24410,44842,40171,30345,34057,44470,26449,17319,24644,26685,27576,24644,26685,27576,0
178,177000,20642,21887,46222,39884,31475,32205,43181,29362,13173,24625,26089,29256,24625,26089,29256,0
179,178000,26184,19576,46555,39051,32693,30905,40864,32296,10755,25054,25408,30566,25054,25408,30566,0
180,179000,32660,17704,45809,37764,33874,30282,37749,34956,10313,25888,24713,31373,25888,24713,31373,0
181,180000,39457,16457,44045,36159,34887,30411,34144,37078,11889,27033,24075,31599,27033,24075,31599,0
182,181000,45914,15952,41441,34371,35644,31285,30392,38464,15328,28391,23554,31219,28391,23554,31219,0
183,182000,51379,16237,38262,32570,36080,32813,26863,38974,20296,29833,23198,30265,29833,23198,30265,0
184,183000,55322,17288,34813,30961,36142,34826,23913,38557,26295,31201,23046,28845,31201,23046,28845,0
185,184000,57361,19008,31422,29695,35823,37142,21822,37255,32749,32367,23110,27093,32367,23110,27093,0
186,185000,57306,21218,28430,28877,35152,39558,20791,35194,39036,33224,23388,25165,33224,23388,25165,0
187,186000,55157,23700,26133,28595,34206,41806,20929,32578,44516,33681,23849,23267,33681,23849,23267,0
188,187000,51101,26223,24755,28883,33076,43657,22218,29666,48661,33700,24445,21587,33700,24445,21587,0
189,188000,45559,28535,24421,29717,31858,44956,24534,26732,51079,33270,25125,20279,33270,25125,20279,0
190,189000,39084,30406,25167,31004,30678,45577,27650,24072,51519,32437,25820,19474,32437,25820,19474,0
191,190000,32289,31653,26930,32610,29665,45447,31255,21950,49943,31290,26458,19248,31290,26458,19248,0
192,191000,25833,32158,29534,34397,28908,44573,35006,20564,46505,29933,26979,19628,29933,26979,19628,0
193,192000,20365,31874,32713,36195,28473,43047,38534,20054,41537,28493,27334,20581,28493,27334,20581,0
194,193000,16421,30823,36162,37803,28411,41035,41485,20471,35538,27125,27487,22001,27125,27487,22001,0
195,194000,14382,29103,39552,39070,28730,38719,43576,21773,29086,25959,27423,23752,25959,27423,23752,0
196,195000,14438,26894,42544,39888,29399,36305,44607,23834,22799,25102,27145,25679,25102,27145,25679,0
197,196000,16587,24410,44842,40171,30345,34057,44470,26449,17319,24644,26685,27576,24644,26685,27576,0
198,197000,20642,21887,46222,39884,31475,32205,43181,29362,13173,24625,26089,29256,24625,26089,29256,0
199,198000,26184,19576,46555,39051,32693,30905,40864,32296,10755,25054,25408,30566,25054,25408,30566,0
200,199000,32660,17704,45809,37764,33874,30282,37749,34956,10313,25888,24713,31373,25888,24713,31373,0
201,200000,39457,16457,44045,36159,34887,30411,34144,37078,11889,27033,24075,31599,27033,24075,31599,0
202,201000,45914,15952,41441,34371,35644,31285,30392,38464,15328,28391,23554,31219,28391,23554,31219,0
203,202000,51379,16237,38262,32570,36080,32813,26863,38974,20296,29833,23198,30265,29833,23198,30265,0
204,203000,55322,17288,34813,30961,36142,34826,23913,38557,26295,31201,23046,28845,31201,23046,28845,0
205,204000,57361,19008,31422,29695,35823,37142,21822,37255,32749,32367,23110,27093,32367,23110,27093,0
206,205000,57306,21218,28430,28877,35152,39558,20791,35194,39036,33224,23388,25165,33224,23388,25165,0
207,206000,55157,23700,26133,28595,34206,41806,20929,32578,44516,33681,23849,23267,33681,23849,23267,0
208,207000,51101,26223,24755,28883,33076,43657,22218,29666,48661,33700,24445,21587,33700,24445,21587,0
209,208000,45559,28535,24421,29717,31858,44956,24534,26732,51079,33270,25125,20279,33270,25125,20279,0
210,209000,39084,30406,25167,31004,30678,45577,27650,24072,51519,32437,25820,19474,32437,25820,19474,0
211,210000,32289,31653,26930,32610,29665,45447,31255,21950,49943,31290,26458,19248,31290,26458,19248,0
212,211000,25833,32158,29534,34397,28908,44573,35006,20564,46505,29933,26979,19628,29933,26979,19628,0
213,212000,20365,31874,32713,36195,28473,43047,38534,20054,41537,28493,27334,20581,28493,27334,20581,0
214,213000,16421,30823,36162,37803,28411,41035,41485,20471,35538,27125,27487,22001,27125,27487,22001,0
215,214000,14382,29103,39552,39070,28730,38719,43576,21773,29086,25959,27423,23752,25959,27423,23752,0
216,215000,14438,26894,42544,39888,29399,36305,44607,23834,22799,25102,27145,25679,25102,27145,25679,0
217,216000,16587,24410,44842,40171,30345,34057,44470,26449,17319,24644,26685,27576,24644,26685,27576,0
218,217000,20642,21887,46222,39884,31475,32205,43181,29362,13173,24625,26089,29256,24625,26089,29256,0
219,218000,26184,19576,46555,39051,32693,30905,40864,32296,10755,25054,25408,30566,25054,25408,30566,0
220,219000,32660,17704,45809,37764,33874,30282,37749,34956,10313,25888,24713,31373,25888,24713,31373,0
221,220000,39457,16457,44045,36159,34887,30411,34144,37078,11889,27033,24075,31599,27033,24075,31599,0
222,221000,45914,15952,41441,34371,35644,31285,30392,38464,15328,28391,23554,31219,28391,23554,31219,0
223,222000,51379,16237,38262,32570,36080,32813,26863,38974,20296,29833,23198,30265,29833,23198,30265,0
224,223000,55322,17288,34813,30961,36142,34826,23913,38557,26295,31201,23046,28845,31201,23046,28845,0
225,224000,57362,19008,31422,29695,35823,37142,21822,37255,32748,32367,23110,27094,32367,23110,27094,0
226,225000,57305,21218,28431,28877,35152,39558,20791,35194,39036,33224,23388,25165,33224,23388,25165,0
227,226000,55157,23700,26133,28595,34206,41806,20929,32579,44516,33681,23849,23268,33681,23849,23268,0
228,227000,51102,26223,24754,28884,33076,43657,22218,29666,48661,33700,24445,21588,33700,24445,21588,0
229,228000,45558,28535,24422,29717,31858,44956,24534,26732,51079,33270,25125,20278,33270,25125,20278,0
230,229000,39084,30406,25167,31004,30678,45578,27650,24072,51519,32437,25820,19474,32437,25820,19474,0
231,230000,32290,31653,26930,32610,29665,45447,31255,21950,49943,31290,26458,19248,31290,26458,19248,0
232,231000,25833,32158,29534,34397,28908,44573,35006,20564,46505,29933,26979,19628,29933,26979,19628,0
233,232000,20365,31874,32714,36195,28473,43047,38534,20054,41537,28493,27334,20581,28493,27334,20581,0
234,233000,16421,30823,36162,37803,28411,41035,41485,20471,35538,27125,27487,22001,27125,27487,22001,0
235,234000,14383,29103,39552,39070,28730,38719,43576,21773,29085,25959,27423,23752,25959,27423,23752,0
236,235000,14438,26894,42544,39888,29399,36305,44607,23834,22799,25102,27145,25679,25102,27145,25679,0
237,236000,16586,24410,44842,40171,30345,34057,44470,26449,17318,24644,26685,27576,24644,26685,27576,0
238,237000,20642,21887,46222,39884,31475,32205,43181,29362,13173,24625,26089,29256,24625,26089,29256,0
239,238000,26184,19576,46555,39051,32693,30905,40864,32296,10755,25054,25408,30566,25054,25408,30566,0
240,239000,32660,17704,45809,37764,33874,30282,37749,34956,10313,25888,24713,31373,25888,24713,31373,0
241,240000,39457,16457,44045,36159,34887,30411,34144,37078,11889,27033,24075,31599,27033,24075,31599,0
242,241000,45913,15952,41441,34371,35644,31285,30392,38464,15328,28391,23554,31219,28391,23554,31219,0
243,242000,51379,16237,38262,32570,36080,32813,26863,38974,20296,29833,23198,30265,29833,23198,30265,0
244,243000,55322,17288,34813,30961,36142,34826,23913,38557,26296,31201,23046,28845,31201,23046,28845,0
245,244000,57361,19008,31422,29695,35823,37142,21822,37255,32749,32367,23110,27093,32367,23110,27093,0
246,245000,57306,21218,28430,28877,35152,39558,20791,35194,39036,33224,23388,25165,33224,23388,25165,0
247,246000,55157,23700,26133,28595,34206,41806,20929,32578,44516,33681,23849,23267,33681,23849,23267,0
248,247000,51101,26223,24755,28883,33076,43657,22218,29666,48661,33700,24445,21587,33700,24445,21587,0
249,248000,45559,28535,24421,29717,31858,44956,24534,26732,51079,33270,25125,20279,33270,25125,20279,0
250,249000,39084,30406,25167,31004,30678,45577,27650,24072,51519,32437,25820,19474,32437,25820,19474,0
251,250000,32289,31653,26930,32610,29665,45447,31255,21950,49943,31290,26458,19248,31290,26458,19248,0
252,251000,25833,32158,29534,34397,28908,44573,35006,20564,46505,29933,26979,19628,29933,26979,19628,0
253,252000,20365,31874,32713,36195,28473,43047,38534,20054,41537,28493,27334,20581,28493,27334,20581,0
254,253000,16421,30823,36162,37803,28411,41035,41485,20471,35538,27125,27487,22001,27125,27487,22001,0
255,254000,14382,29103,39552,39070,28730,38719,43576,21773,29086,25959,27423,23752,25959,27423,23752,0
256,255000,14438,26894,42544,39888,29399,36305,44607,23834,22799,25102,27145,25679,25102,27145,25679,0
257,256000,16587,24410,44842,40171,30345,34057,44470,26449,17319,24644,26685,27576,24644,26685,27576,0
258,257000,20642,21887,46222,39884,31475,32205,43181,29362,13173,24625,26089,29256,24625,26089,29256,0
259,258000,26184,19576,46555,39051,32693,30905,40864,32296,10755,25054,25408,30566,25054,25408,30566,0
260,259000,32660,17704,45809,37764,33874,30282,37749,34956,10313,25888,24713,31373,25888,24713,31373,0
261,260000,39457,16457,44045,36159,34887,30411,34144,37078,11889,27033,24075,31599,27033,24075,31599,0
262,261000,45914,15952,41441,34371,35644,31285,30392,38464,15328,28391,23554,31219,28391,23554,31219,0
263,262000,51379,16237,38262,32570,36080,32813,26863,38974,20296,29833,23198,30265,29833,23198,30265,0
264,263000,55322,17288,34813,30961,36142,34826,23913,38557,26295,31201,23046,28845,31201,23046,28845,0
265,264000,57361,19008,31422,29695,35823,37142,21822,37255,32749,32367,23110,27093,32367,23110,27093,0
266,265000,57306,21218,28430,28877,35152,39558,20791,35194,39036,33224,23388,25165,33224,23388,25165,0
267,266000,55157,23700,26133,28595,34206,41806,20929,32578,44516,33681,23849,23267,33681,23849,23267,0
268,267000,51101,26223,24755,28883,33076,43657,22218,29666,48661,33700,24445,21587,33700,24445,21587,0
269,268000,45559,28535,24421,29717,31858,44956,24534,26732,51079,33270,25125,20279,33270,25125,20279,0
