1,0,27569,46834,29135,37965,18701,36399,0
2,1000,27570,46833,29135,37965,18701,36399,0
3,2000,27570,46833,29135,37964,18701,36399,0
4,3000,27570,46833,29135,37964,18701,36399,0
5,4000,27570,46833,29135,37964,18701,36399,0
6,5000,27570,46833,29135,37964,18701,36399,0
7,6000,27570,46834,29135,37964,18700,36399,0
8,7000,27570,46834,29135,37964,18700,36399,0
9,8000,27570,46834,29135,37964,18700,36400,0
10,9000,27570,46835,29135,37964,18699,36400,0
11,10000,27570,46835,29135,37964,18699,36400,0
12,11000,27570,46836,29135,37964,18698,36400,0
13,12000,27570,46836,29135,37964,18698,36399,0
14,13000,27570,46836,29135,37965,18698,36399,0
15,14000,27569,46836,29135,37965,18698,36399,0
16,15000,27569,46836,29135,37965,18698,36399,0
17,16000,27569,46836,29135,37965,18698,36399,0
18,17000,27569,46836,29135,37965,18698,36399,0
19,18000,27569,46836,29135,37965,18698,36399,0
20,19000,27569,46835,29136,37965,18699,36399,0
21,20000,27569,46835,29136,37965,18699,36399,0
22,21000,27570,46835,29136,37965,18699,36398,0
23,22000,27570,46835,29136,37964,18699,36399,0
24,23000,27570,46835,29136,37964,18699,36399,0
25,24000,27570,46835,29135,37964,18699,36399,0
26,25000,27570,46835,29135,37964,18699,36399,0
27,26000,27570,46835,29135,37964,18699,36399,0
28,27000,27570,46836,29135,37964,18698,36399,0
29,28000,27570,46836,29135,37964,18698,36399,0
30,29000,27570,46837,29135,37964,18698,36399,0
31,30000,27570,46837,29135,37964,18697,36399,0
32,31000,27570,46837,29135,37964,18697,36399,0
33,32000,27570,46838,29135,37964,18696,36399,0
34,33000,27570,46838,29135,37965,18696,36399,0
35,34000,27569,46838,29135,37965,18696,36399,0
36,35000,27569,46838,29135,37965,18696,36399,0
37,36000,27569,46838,29136,37965,18696,36399,0
38,37000,27569,46838,29136,37965,18696,36398,0
39,38000,27569,46837,29136,37965,18697,36398,0
40,39000,27569,46837,29136,37965,18697,36398,0
41,40000,27569,46837,29136,37965,18697,36398,0
42,41000,27570,46837,29136,37965,18697,36398,0
43,42000,27570,46837,29136,37964,18698,36398,0
44,43000,27570,46836,29136,37964,18698,36398,0
45,44000,27570,46837,29136,37964,18698,36398,0
46,45000,27570,46837,29136,37964,18697,36398,0
47,46000,27570,46837,29136,37964,18697,36399,0
48,47000,27570,46837,29135,37964,18697,36399,0
49,48000,27570,46838,29135,37964,18696,36399,0
50,49000,27570,46838,29135,37964,18696,36399,0
51,50000,27570,46839,29135,37964,18695,36399,0
52,51000,27570,46839,29135,37964,18695,36399,0
53,52000,27570,46839,29135,37964,18695,36399,0
54,53000,27570,46840,29136,37965,18695,36399,0
55,54000,27569,46840,29136,37965,18694,36398,0
56,55000,27569,46840,29136,37965,18694,36398,0
57,56000,27569,46840,29136,37965,18695,36398,0
58,57000,27569,46839,29136,37965,18695,36398,0
59,58000,27569,46839,29136,37965,18695,36398,0
60,59000,27569,46839,29136,37965,18695,36398,0
61,60000,27569,46839,29136,37965,18696,36398,0
62,61000,27570,46838,29136,37964,18696,36398,0
63,62000,27570,46838,29136,37964,18696,36398,0
64,63000,27570,46838,29136,37964,18696,36398,0
65,64000,27570,46838,29136,37964,18696,36398,0
66,65000,27570,46838,29136,37964,18696,36398,0
67,66000,27570,46839,29136,37964,18695,36398,0
68,67000,27570,46839,29136,37964,18695,36398,0
69,68000,27570,46839,29136,37964,18695,36398,0
70,69000,27570,46840,29136,37964,18694,36398,0
71,70000,27570,46840,29136,37964,18694,36398,0
72,71000,27570,46841,29136,37964,18693,36398,0
73,72000,27570,46841,29136,37964,18693,36398,0
74,73000,27570,46841,29136,37965,18693,36398,0
75,74000,27569,46841,29136,37965,18693,36398,0
76,75000,27569,46841,29136,37965,18693,36398,0
77,76000,27569,46841,29136,37965,18693,36398,0
78,77000,27569,46841,29136,37965,18693,36398,0
79,78000,27569,46841,29137,37965,18693,36397,0
80,79000,27569,46840,29137,37965,18694,36397,0
81,80000,27569,46840,29137,37965,18694,36397,0
82,81000,27570,46840,29137,37964,18694,36397,0
83,82000,27570,46840,29137,37964,18694,36397,0
84,83000,27570,46840,29137,37964,18694,36397,0
85,84000,27570,46840,29137,37964,18694,36398,0
86,85000,27570,46840,29136,37964,18694,36398,0
87,86000,27570,46840,29136,37964,18694,36398,0
88,87000,27570,46841,29136,37964,18693,36398,0
89,88000,27570,46841,29136,37964,18693,36398,0
90,89000,27570,46842,29136,37964,18693,36398,0
91,90000,27570,46842,29136,37964,18692,36398,0
92,91000,27570,46842,29136,37964,18692,36398,0
93,92000,27570,46843,29136,37964,18691,36398,0
94,93000,27570,46843,29136,37965,18691,36398,0
95,94000,27569,46843,29136,37965,18691,36398,0
96,95000,27569,46843,29137,37965,18691,36398,0
97,96000,27569,46843,29137,37965,18691,36397,0
98,97000,27569,46843,29137,37965,18692,36397,0
99,98000,27569,46842,29137,37965,18692,36397,0
100,99000,27569,46842,29137,37965,18692,36397,0
101,100000,27569,46842,29137,37965,18692,36397,0
102,101000,27570,46842,29137,37964,18693,36397,0
103,102000,27570,46841,29137,37964,18693,36397,0
104,103000,27570,46841,29137,37964,18693,36397,0
105,104000,27570,46841,29137,37964,18693,36397,0
106,105000,27570,46842,29137,37964,18692,36397,0
107,106000,27570,46842,29137,37964,18692,36397,0
108,107000,27570,46842,29137,37964,18692,36398,0
109,108000,27570,46843,29136,37964,18691,36398,0
110,109000,27570,46843,29136,37964,18691,36398,0
111,110000,27570,46844,29136,37964,18691,36398,0
112,111000,27570,46844,29136,37964,18690,36398,0
113,112000,27570,46844,29137,37964,18690,36398,0
114,113000,27570,46844,29137,37965,18690,36397,0
115,114000,27569,46845,29137,37965,18690,36397,0
116,115000,27569,46845,29137,37965,18690,36397,0
117,116000,27569,46844,29137,37965,18690,36397,0
118,117000,27569,46844,29137,37965,18690,36397,0
119,118000,27569,46844,29137,37965,18690,36397,0
120,119000,27569,46844,29137,37965,18690,36397,0
121,120000,27569,46843,29137,37965,18691,36397,0
122,121000,27570,46843,29137,37964,18691,36397,0
123,122000,27570,46843,29137,37964,18691,36397,0
124,123000,27570,46843,29137,37964,18691,36397,0
125,124000,27570,46843,29137,37964,18691,36397,0
126,125000,27570,46843,29137,37964,18691,36397,0
127,126000,27570,46843,29137,37964,18691,36397,0
128,127000,27570,46844,29137,37964,18690,36397,0
129,128000,27570,46844,29137,37964,18690,36397,0
130,129000,27570,46845,29137,37964,18689,36397,0
131,130000,27570,46845,29137,37964,18689,36397,0
132,131000,27570,46846,29137,37964,18689,36397,0
133,132000,27570,46846,29137,37964,18688,36397,0
134,133000,27570,46846,29137,37965,18688,36397,0
135,134000,27569,46846,29137,37965,18688,36397,0
136,135000,27569,46846,29137,37965,18688,36397,0
137,136000,27569,46846,29137,37965,18688,36397,0
