349,348000,25015,33128,32631,37380,32361,28621,5802,45192,50702,0
350,349000,25802,31686,33139,36370,33981,27992,7760,36853,56154,0
351,350000,26862,30368,33227,35007,35458,27870,12080,28173,59698,0
352,351000,28091,29305,32899,33427,36647,28263,18285,20002,61033,0
353,352000,29373,28604,32204,31779,37426,29130,25799,13155,59989,0
354,353000,30584,28346,31205,30223,37716,30385,33896,8379,56592,0
355,354000,31606,28565,29996,28911,37493,31902,41779,5902,51386,0
356,355000,32338,29208,28695,27978,36780,33536,48669,6198,44688,0
357,356000,32702,30214,27423,27515,35650,35131,53841,9218,37216,0
358,357000,32645,31491,26305,27568,34217,36533,56923,14526,29698,0
359,358000,32199,32915,25450,28128,32616,37599,57488,21738,22872,0
360,359000,31413,34353,24945,29137,31002,38225,55522,30085,17420,0
361,360000,30357,35666,24858,30496,29529,38346,51195,38767,13882,0
362,361000,29132,36726,25184,32071,28343,37955,44984,46935,12553,0
363,362000,27854,37429,25875,33715,27564,37092,37468,53775,13604,0
364,363000,26645,37689,26870,35269,27271,35842,29376,58543,17006,0
365,364000,25622,37474,28076,36582,27490,34329,21500,61012,22211,0
366,365000,24886,36836,29376,37519,28198,32696,14618,60714,28905,0
367,366000,24517,35833,30650,37987,29325,31099,9452,57695,36369,0
368,367000,24571,34555,31771,37937,30759,29693,6372,52393,43880,0
369,368000,25016,33128,32630,37379,32362,28622,5802,45191,50703,0
370,369000,25803,31686,33138,36369,33980,27993,7760,36852,56155,0
371,370000,26862,30369,33226,35007,35458,27871,12080,28172,59698,0
372,371000,28091,29306,32898,33426,36646,28264,18285,20001,61034,0
373,372000,29373,28605,32203,31779,37425,29131,25800,13154,59989,0
374,373000,30584,28347,31205,30223,37715,30386,33897,8378,56592,0
375,374000,31605,28566,29995,28912,37492,31902,41780,5902,51386,0
376,375000,32337,29209,28694,27979,36779,33536,48670,6198,44687,0
377,376000,32701,30215,27423,27516,35650,35131,53842,9218,37215,0
378,377000,32644,31492,26306,27569,34216,36532,56924,14526,29697,0
379,378000,32198,32915,25451,28129,32616,37598,57488,21739,22871,0
380,379000,31412,34353,24946,29138,31002,38224,55522,30085,17419,0
381,380000,30356,35665,24859,30497,29530,38345,51195,38768,13881,0
382,381000,29132,36726,25185,32072,28344,37953,44983,46936,12553,0
383,382000,27854,37427,25876,33715,27565,37091,37468,53776,13604,0
